ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1318.29,281,827.7577740499999,0.3813990354537964,0.0071991337,3172.9795746803284,11.770106,0.08979492,2.4297395,890880,-0.004288568,435,890880
1338.3,286,841.33458758,0.6840842068195343,0.007340518,3180.2441279888153,8.689783,0.09086914,2.4236956,892928,-0.005068602,436,892928
1363.91,296,858.20184555,0.5806559920310974,0.00389523,3187.390268802643,18.951637,0.041015625,2.4214966,894976,-0.0038524058,437,894976
1383.87,283,871.9682644599999,0.6516794562339783,0.0036614668,3194.2913711071014,9.654236,0.039111327,2.4142928,897024,-0.001996605,438,897024
1383.87,292,873.58051141,0.6450711786746979,0.0046154186,3201.5164828300476,12.029268,0.05356445,2.4055977,899072,-0.0040413653,439,899072
1368.33,289,864.37181821,0.695335179567337,0.0036644046,3208.5224940776825,16.602345,0.040039062,2.4059787,901120,-0.0026662801,440,901120
1369.62,280,866.8606805399999,0.725105345249176,0.0052393936,3215.589282274246,15.065527,0.06010742,2.4143577,903168,-0.006261657,441,903168
1375.32,283,871.2997311899999,0.667237401008606,0.007475231,3222.895683288574,9.482794,0.09033203,2.4175506,905216,-0.004294986,442,905216
1375.32,289,872.1679977699998,0.662593424320221,0.0038620015,3230.1330518722534,10.933007,0.03852539,2.4155426,907264,-0.0022552838,443,907264
1394.53,282,885.2675690199999,0.6704439520835876,0.0045714313,3237.196450948715,11.348997,0.053955078,2.4159122,909312,-0.0015794284,444,909312
1400.87,297,889.31886328,0.7669246345758438,0.0053100544,3244.443677186966,7.9872575,0.06010742,2.4175086,911360,-0.005653859,445,911360
1384.81,297,879.1985001699999,0.6682535409927368,0.003150652,3251.323611021042,30.24088,0.034716796,2.4232502,913408,-0.0018636534,446,913408
1366.32,298,868.28300582,0.6810437440872192,0.0033588912,3258.216819047928,18.102577,0.03642578,2.4342785,915456,-0.002109545,447,915456
1362.2,294,867.4634181499999,0.7773264646530151,0.004122847,3265.076570034027,20.14957,0.043554686,2.4394383,917504,-0.0021182683,448,917504
1379.59,304,879.57096867,0.6628035604953766,0.0068402067,3272.021365404129,12.995979,0.08413086,2.4488063,919552,-0.0040722955,449,919552
1363.59,289,868.96396042,0.8190094977617264,0.0045735002,3278.7450737953186,10.75072,0.053857423,2.4666848,921600,-0.005946723,450,921600
1378.85,278,881.1393442000001,0.6046023368835449,0.005258591,3285.82630443573,9.016674,0.059765626,2.476894,923648,-0.0005842966,451,923648
1378.85,279,881.6996944499999,0.6256243884563446,0.0046511674,3293.1805431842804,10.734995,0.051464844,2.4735303,925696,-0.0030189867,452,925696
1378.85,280,883.39601885,0.48891860246658325,0.0041611283,3300.5036866664886,11.773461,0.045800783,2.472034,927744,-0.004295028,453,927744
1395.77,291,895.3501653799999,0.5774701535701752,0.004834353,3307.8104877471924,10.891605,0.059765626,2.4745753,929792,-0.00241971,454,929792
1361.6,287,872.3792462100001,0.6543987989425659,0.0034684227,3314.831767320633,30.339975,0.038232423,2.478792,931840,-0.005387359,455,931840
1378.09,283,884.90687818,0.6847244501113892,0.0041180225,3321.9568696022034,10.258944,0.046972655,2.480574,933888,-0.0029998196,456,933888
1395.5,291,897.41804344,0.691826343536377,0.005686717,3329.189124107361,15.954771,0.06757812,2.4803627,935936,-0.0035761832,457,935936
1359.59,279,873.16505108,0.779623731970787,0.0056261197,3336.203692674637,11.405898,0.06567383,2.4760764,937984,-0.0066653723,458,937984
