ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
569.4431631875001,10.679611,0.06635742,77824,77824,506,-0.0010590183,0.7568406462669373,952.1875,0.006750236,145.25165009498596,3.8565793,38
574.8781573253013,21.077534,0.053125,79872,79872,537,-0.0062656775,0.7487234473228455,961.7831325301205,0.004422088,149.2986342906952,3.8690956,39
583.3748000833334,9.750192,0.013867187,81920,81920,520,0.00055613334,0.7806189358234406,974.7261904761905,0.0017039462,153.10812544822693,3.8774858,40
592.1254792941177,11.362191,0.04296875,83968,83968,530,-0.0043927087,0.793683335185051,987.364705882353,0.0037341956,157.03970098495483,3.8705692,41
584.7831304597701,13.920931,0.04799805,86016,86016,543,-0.00541531,0.8334446996450424,977.0459770114943,0.0042275307,160.90212512016296,3.8804867,42
585.2890294222223,21.274403,0.011914062,88064,88064,509,-0.0017530586,0.8544391840696335,977.0,0.0013805688,164.67005467414856,3.8919857,43
563.2873954526316,20.669622,0.04121094,90112,90112,498,-0.004714034,0.5929335653781891,946.8842105263158,0.0034101033,168.69075655937195,3.9065506,44
549.1245524242424,19.572853,0.0359375,92160,92160,515,-0.0065265447,0.6864931285381317,927.939393939394,0.0033521182,172.80036234855652,3.9220047,45
557.76147555,9.395854,0.033154298,94208,94208,528,-0.00260203,0.8786231577396393,939.15,0.003274149,176.77741932868958,3.9144197,46
496.19076788999996,21.359165,0.028125,96256,96256,527,-0.0056579784,0.7223430275917053,853.89,0.0026106888,180.65450167655945,3.910286,47
489.09665634000004,7.154635,0.026171874,98304,98304,544,-0.002255519,0.9280275478959084,843.97,0.0023102653,184.53561544418335,3.920134,48
472.54807988,19.344555,0.037890624,100352,100352,543,-0.0067096897,0.8054673373699188,821.91,0.0032505388,188.29717302322388,3.9298954,49
430.22137390999995,21.67949,0.03857422,102400,102400,524,-0.00605549,0.6388786137104034,762.55,0.0036403935,192.06479620933533,3.9412026,50
418.40459162,14.6431675,0.029248048,104448,104448,537,-0.0033852377,0.7027287781238556,747.16,0.0027891626,195.97189164161682,3.9351983,51
391.6034347700001,21.705914,0.038964845,106496,106496,535,-0.006290746,0.6049637198448181,713.05,0.0032458287,199.7826910018921,3.9444435,52
402.5504239100001,7.748792,0.016259765,108544,108544,546,-0.0018894735,0.7916479408740997,730.66,0.0017337255,203.6096374988556,3.9604084,53
391.41061235000006,13.105451,0.009765625,110592,110592,539,-0.0015036322,0.7310791611671448,717.71,0.001199657,207.35757327079773,3.9648438,54
381.3494906899999,12.463263,0.036328126,112640,112640,547,-0.0025781612,0.7731803059577942,704.82,0.0032904167,211.15336298942566,3.974234,55
