fps,n_updates,explained_variance,value_loss,ep_reward_mean,policy_loss,ep_len_mean,time_elapsed,policy_entropy,total_timesteps,approxkl,clipfrac,serial_timesteps
269,462,0.8804731592535973,8.535482,622.1784260200001,-0.0021388382,1011.11,3006.676901817322,2.3486943,946176,0.00380853,0.045410156,946176
280,463,0.841550275683403,6.194489,625.1763382799999,-0.0013284818,1015.82,3014.2850437164307,2.3521733,948224,0.0032066188,0.03642578,948224
259,464,0.6463046967983246,14.303647,635.70645982,-0.0043919636,1032.71,3021.5967733860016,2.3563008,950272,0.0065042423,0.07441406,950272
283,465,0.7718930244445801,13.190349,647.43656797,-0.0016436933,1049.26,3029.5029158592224,2.359917,952320,0.0035606802,0.038867187,952320
284,466,0.8897176086902618,8.969515,652.60050146,-0.0058928085,1056.07,3036.725703716278,2.3609815,954368,0.005816981,0.07333984,954368
275,467,0.7253977060317993,8.573227,656.59314826,-0.0035579,1056.07,3043.9350221157074,2.3700147,956416,0.0057803295,0.07304688,956416
283,468,0.7259854674339294,10.032708,670.94133065,-0.0025596002,1075.96,3051.3651645183563,2.3766205,958464,0.0055317255,0.0625,958464
297,469,0.6459984183311462,29.691187,673.6553853800001,-0.0024354134,1080.79,3058.6020028591156,2.3806593,960512,0.0043556397,0.04892578,960512
270,470,0.4729353189468384,10.147539,674.2136013500001,-0.0023060264,1080.79,3065.478315591812,2.3873372,962560,0.007043455,0.08901367,962560
292,471,0.7247471809387207,24.556744,655.26296598,-0.0032739942,1051.61,3073.048318862915,2.3915808,964608,0.0027451762,0.028515626,964608
276,472,0.6855741739273071,18.593777,628.44960774,-0.002677756,1016.44,3080.039069414139,2.3871,966656,0.004984571,0.058935545,966656
269,473,0.8946069106459618,3.4471822,625.3701558800001,-0.008876456,1011.95,3087.4356310367584,2.3747308,968704,0.008493245,0.094091795,968704
264,474,0.7093084752559662,13.405352,621.75254585,-0.00417328,1007.68,3095.043224334717,2.3699908,970752,0.005631283,0.068115234,970752
275,475,0.5508548319339752,9.665877,634.09008121,-0.0018410378,1027.62,3102.787258863449,2.370733,972800,0.006700988,0.081884764,972800
285,476,0.8360801190137863,16.613592,629.22657268,-0.0036211587,1021.21,3110.231232404709,2.3757775,974848,0.0057015806,0.06601562,974848
281,477,0.6492427289485931,11.599436,639.81363454,-0.0009227985,1035.15,3117.3940036296844,2.3802752,976896,0.0028412836,0.03022461,976896
281,478,0.7357465922832489,12.834432,640.3385232800001,-0.0026043605,1035.97,3124.667510986328,2.380938,978944,0.0033363844,0.03730469,978944
280,479,0.36983799934387207,12.896672,649.34834668,-0.0053981757,1049.33,3131.9360127449036,2.3800259,980992,0.005232935,0.060839843,980992
275,480,0.686689704656601,13.117215,641.55150191,-0.0042400146,1039.62,3139.239223718643,2.3932104,983040,0.007923427,0.09975586,983040
288,481,0.8704875260591507,9.599942,640.9290873599999,-0.0049886564,1039.29,3146.6854984760284,2.4164996,985088,0.0038950003,0.042675782,985088
285,482,0.5436918437480927,11.885535,652.0291864699998,-0.0029728517,1054.25,3153.7960290908813,2.4271412,987136,0.0048578405,0.054003906,987136
283,483,0.8282710313796997,5.7712054,642.64654318,-0.0035582606,1036.64,3160.9588532447815,2.4338865,989184,0.00407708,0.043261718,989184
279,484,0.6857950687408447,14.978373,653.77535644,-0.002351641,1051.95,3168.1787490844727,2.437123,991232,0.0057205525,0.068164065,991232
283,485,0.6829909086227417,8.8269,665.2575461399999,-0.0031192107,1067.95,3175.514086484909,2.4297671,993280,0.006235377,0.07099609,993280
285,486,0.7099779844284058,9.538177,666.1618725100001,-0.003264252,1069.76,3182.744150161743,2.427932,995328,0.00281501,0.031152343,995328
294,487,0.6806609630584717,18.85463,659.4489815000001,-0.005199338,1060.27,3189.919197320938,2.4369805,997376,0.0064470274,0.07460938,997376
286,488,0.5035488605499268,12.835716,660.5051276900001,-0.0020156088,1062.19,3196.8859689235687,2.4419422,999424,0.0028051455,0.02866211,999424
291,489,0.7756684571504593,17.054617,675.1122379999999,-0.005610349,1081.68,3204.0287671089172,2.44979,1001472,0.004486709,0.05078125,1001472
286,490,0.6783999800682068,11.004905,675.4094965300001,-0.0036772217,1081.68,3211.051863193512,2.4544153,1003520,0.0038710306,0.04560547,1003520
278,491,0.9171680510044098,3.1929803,677.54818183,-0.0045646215,1084.26,3218.19833612442,2.44282,1005568,0.006075023,0.06459961,1005568
293,492,0.8089724034070969,12.478964,696.98291486,-0.0036897857,1111.02,3225.54651927948,2.4421754,1007616,0.0036541433,0.038964845,1007616
289,493,0.8661211431026459,5.998773,691.3198647400001,-0.003133687,1103.05,3232.5252871513367,2.4331622,1009664,0.0043041483,0.04550781,1009664
294,494,0.7592238038778305,24.993286,693.4369976600001,-0.0051916195,1100.73,3239.588758945465,2.4272885,1011712,0.0052489997,0.051367186,1011712
292,495,0.8945289105176926,9.648676,682.5086510000001,-0.0035363534,1085.64,3246.5475010871887,2.4306707,1013760,0.0050644716,0.054785155,1013760
281,496,0.7091772258281708,19.640184,669.13728993,-0.0018571641,1059.1,3253.5435934066772,2.4264972,1015808,0.004554476,0.054492187,1015808
271,497,0.8084040284156799,9.733123,659.08517397,-0.0017553031,1042.9,3260.8296642303467,2.436812,1017856,0.0046241293,0.05131836,1017856
283,498,0.690962553024292,19.387728,664.91494571,-0.0019608582,1050.89,3268.3838815689087,2.4521048,1019904,0.002714348,0.029150391,1019904
284,499,0.663228303194046,11.572557,675.6480672199999,-0.0029518548,1067.17,3275.6033475399017,2.4583507,1021952,0.0040774723,0.04375,1021952
272,500,0.5144413709640503,10.865153,677.3306828399999,-0.0061122887,1067.17,3282.8093507289886,2.463285,1024000,0.008607769,0.10244141,1024000
286,501,0.8835211247205734,7.3016076,680.5347183899999,-0.0029267042,1071.56,3290.327531814575,2.469379,1026048,0.003700999,0.042138673,1026048
290,502,0.7600482851266861,16.326708,683.1066427999999,-0.0034055267,1073.05,3297.4696135520935,2.4887967,1028096,0.0037594717,0.040039062,1028096
287,503,0.5864590108394623,13.833208,695.3169154199999,-0.0040421532,1089.37,3304.52689409256,2.5020866,1030144,0.0036158054,0.040966798,1030144
284,504,0.8455082476139069,13.338194,686.8664368599998,-0.005065079,1074.93,3311.6500771045685,2.5037756,1032192,0.0031447771,0.02866211,1032192
288,505,0.6353975832462311,10.41024,688.0879443900001,-0.0047734166,1074.93,3318.8587470054626,2.4956806,1034240,0.0054232543,0.06870117,1034240
285,506,0.767939567565918,16.173285,696.77394927,-0.0053737075,1087.54,3325.9506044387817,2.4964452,1036288,0.005664263,0.068164065,1036288
288,507,0.8223644942045212,17.200748,678.75868483,-0.0026332946,1059.9,3333.1150357723236,2.5040135,1038336,0.002835428,0.028955078,1038336
284,508,0.9103002026677132,5.60823,677.0741271500001,-0.0025016188,1057.2,3340.211528778076,2.5008607,1040384,0.0038777918,0.043066405,1040384
290,509,0.8892375826835632,13.864316,666.45296987,-0.0032503032,1041.55,3347.4103140830994,2.4987063,1042432,0.0043423427,0.047460936,1042432
284,510,0.7731901109218597,9.709013,668.1642744700001,-0.001173351,1041.55,3354.452334880829,2.4937866,1044480,0.0042425566,0.047607422,1044480
288,511,0.7530697584152222,10.276151,681.2015437500002,-0.0060323766,1058.41,3361.646795988083,2.495002,1046528,0.0058870264,0.0609375,1046528
286,512,0.8769671395421028,12.539755,683.8174972500002,-0.005603537,1060.5,3368.7375581264496,2.4979312,1048576,0.0049575646,0.05620117,1048576
285,513,0.8974253311753273,5.065814,684.2526201600001,-0.003318432,1061.22,3375.8909306526184,2.4952607,1050624,0.004318892,0.04916992,1050624
287,514,0.771219477057457,14.195119,694.1549747200002,-0.0033477042,1074.15,3383.0689630508423,2.5045867,1052672,0.0038883898,0.04814453,1052672
286,515,0.699430376291275,11.608065,697.5586848000002,-0.004414768,1078.6,3390.1873648166656,2.5179398,1054720,0.0063179536,0.0647461,1054720
285,516,0.9341453686356544,6.0108767,708.3600135400002,-0.0047556283,1096.06,3397.326747894287,2.52363,1056768,0.0055460944,0.066552736,1056768
286,517,0.6167880594730377,9.764856,712.2170080300001,-0.0029307543,1099.89,3404.499406337738,2.5233333,1058816,0.0070651183,0.0824707,1058816
294,518,0.6716116666793823,9.518782,712.6011914300001,-0.0027862545,1099.89,3411.647057056427,2.5252573,1060864,0.004928856,0.054638673,1060864
292,519,0.8193213045597076,17.846682,716.9925203300002,-0.0009799113,1105.76,3418.604359149933,2.5255063,1062912,0.004009162,0.042578124,1062912
290,520,0.921507403254509,7.1091013,717.5798712599999,-0.002545092,1106.09,3425.6152844429016,2.524942,1064960,0.0042105103,0.046875,1064960
285,521,0.6877349615097046,12.594421,718.1751046499999,-0.0022456928,1106.09,3432.670068502426,2.519493,1067008,0.005074966,0.059228517,1067008
287,522,0.9200314730405807,7.8487635,709.2050485499999,-0.0038990094,1093.83,3439.834844350815,2.512918,1069056,0.0033366033,0.03515625,1069056
289,523,0.8418715596199036,13.714543,721.3876698999999,-0.0013594134,1109.57,3446.9545402526855,2.5146372,1071104,0.0040806443,0.044287108,1071104
278,524,0.908544510602951,4.684281,724.3521823299999,-0.007308713,1113.02,3454.018534898758,2.517512,1073152,0.004669517,0.056005858,1073152
286,525,0.7415103018283844,9.328112,725.29469831,-0.001894113,1113.02,3461.3780932426453,2.5056,1075200,0.004398675,0.046923827,1075200
296,526,0.8495009541511536,23.652763,726.1969944699999,-0.002923776,1111.89,3468.5280423164368,2.5016668,1077248,0.005572599,0.06113281,1077248
282,527,0.6959664225578308,12.771791,739.60281446,-0.0058722524,1129.46,3475.437746524811,2.503335,1079296,0.008332612,0.097998045,1079296
291,528,0.9150547087192535,7.6455107,748.55019482,-0.0025316034,1142.7,3482.686218738556,2.4981065,1081344,0.004894831,0.05649414,1081344
265,529,0.31962692737579346,12.261015,748.1602882699999,-0.0030894852,1142.7,3489.7108812332153,2.5016243,1083392,0.008071529,0.09624024,1083392
291,530,0.939281277358532,6.0963025,739.9546328199999,-0.0020763364,1129.15,3497.4185836315155,2.504392,1085440,0.004167425,0.047753908,1085440
284,531,0.7145216166973114,12.107707,741.5400925399999,-0.0016888116,1129.15,3504.4411070346832,2.5055385,1087488,0.003794985,0.043017577,1087488
288,532,0.57001593708992,14.337527,755.0338281799999,-0.0053533902,1146.81,3511.6422386169434,2.505951,1089536,0.005469307,0.06357422,1089536
287,533,0.8061586618423462,23.478535,742.6248977399998,-0.0029615348,1128.18,3518.7449321746826,2.508443,1091584,0.0070740455,0.08066406,1091584
303,534,0.922796331346035,6.524272,748.95316204,-0.00039466456,1144.86,3525.856848716736,2.5173285,1093632,0.0054620947,0.062646486,1093632
287,535,0.7340879440307617,16.28162,736.92746199,-0.008268382,1124.85,3532.6086695194244,2.5143554,1095680,0.0045910887,0.049316406,1095680
282,536,0.6837136745452881,11.933107,748.9420750700001,-0.0059406925,1142.07,3539.730152130127,2.5190992,1097728,0.0069455854,0.077783205,1097728
297,537,0.8984086140990257,7.9533553,742.42724916,-0.0026953241,1133.71,3546.9733543395996,2.5266304,1099776,0.0050261724,0.055126954,1099776
295,538,0.7486211061477661,22.2043,732.04398956,-0.0037311004,1119.44,3553.8585062026978,2.5298789,1101824,0.003937844,0.044042967,1101824
283,539,0.9177277684211731,4.2930818,742.4048810200001,-0.0047474382,1134.15,3560.78963637352,2.5363963,1103872,0.0037930799,0.041308593,1103872
291,540,0.9301957041025162,7.5480485,732.59802939,-0.0048329523,1119.4,3568.0148980617523,2.5365288,1105920,0.004341754,0.046923827,1105920
288,541,0.8577539771795273,17.239513,714.1796331799998,-0.00070640264,1096.27,3575.044468641281,2.5324404,1107968,0.002171256,0.020703126,1107968
281,542,0.9182368516921997,5.8097744,718.4286259099999,-0.005130771,1101.49,3582.1554403305054,2.5301063,1110016,0.004955551,0.05283203,1110016
305,543,0.8806262835860252,8.750672,715.7396945300002,-0.0037499152,1099.53,3589.429341316223,2.525399,1112064,0.004242297,0.046582032,1112064
308,544,0.8908434882760048,9.774461,706.7811923799999,-0.0037843946,1094.07,3596.1327986717224,2.5416512,1114112,0.0055295983,0.06577148,1114112
283,545,0.944097388535738,3.4731545,706.7676342,-0.0038062602,1093.61,3602.7736184597015,2.550322,1116160,0.0032874844,0.03125,1116160
285,546,0.7396380007266998,11.034955,710.50893005,-0.0027084139,1098.05,3609.9951617717743,2.5500364,1118208,0.0049142214,0.058984376,1118208
277,547,0.6667773127555847,10.877072,722.621939,-0.001978295,1115.51,3617.1663522720337,2.5453691,1120256,0.004084523,0.04584961,1120256
284,548,0.819829136133194,15.698111,723.77567937,-0.003121672,1119.08,3624.543872117996,2.5438113,1122304,0.0030025297,0.028271485,1122304
270,549,0.8856071755290031,5.3238416,724.7156916999999,-0.0069439234,1121.5,3631.732122182846,2.560884,1124352,0.0065969513,0.071875,1124352
281,550,0.8164928406476974,11.601038,729.70497978,-0.0033821245,1129.85,3639.304927587509,2.586488,1126400,0.0053154924,0.06591797,1126400
291,551,0.8336307853460312,18.393984,749.0507550799999,-0.0037165587,1159.82,3646.574024438858,2.59531,1128448,0.0030363714,0.030859375,1128448
280,552,0.924491859972477,4.174682,742.8976553199999,-0.004807869,1149.77,3653.5994317531586,2.6031241,1130496,0.0031934076,0.032958984,1130496
281,553,0.8060032576322556,11.081676,755.0767442999999,-0.00044495444,1169.71,3660.9021236896515,2.6171796,1132544,0.0060984544,0.068408206,1132544
300,554,0.9608297199010849,4.902725,763.3577427299997,-0.00801572,1189.75,3668.1793456077576,2.6153586,1134592,0.007876204,0.099121094,1134592
291,555,0.907588966190815,11.168807,757.18035702,-0.00599414,1180.9,3674.995804786682,2.6142902,1136640,0.0027800626,0.030371094,1136640
295,556,0.9305659905076027,6.657299,765.3098259700001,-0.0051827105,1193.56,3682.0197286605835,2.6243608,1138688,0.0032972991,0.037744142,1138688
285,557,0.7558584660291672,20.423248,743.9386457999999,-0.0034781948,1160.42,3688.9429602622986,2.6315742,1140736,0.0033591925,0.033203125,1140736
283,558,0.9112107828259468,6.58566,743.5368097200001,-0.0010547931,1160.95,3696.106914997101,2.6334178,1142784,0.0040921583,0.043261718,1142784
298,559,0.9135349318385124,13.027222,744.5486633,-0.0021262902,1160.95,3703.338674068451,2.6472783,1144832,0.0050735795,0.058398437,1144832
301,560,0.9567387737333775,4.6587453,751.40839154,-0.0036339674,1178.51,3710.197402715683,2.6536076,1146880,0.0040968563,0.044921875,1146880
282,561,0.9229336529970169,4.5674257,749.8007622300001,-0.0031216268,1176.92,3716.999183654785,2.6486392,1148928,0.003044062,0.029394532,1148928
287,562,0.8008163273334503,15.532353,761.3212518200002,-0.004384472,1194.38,3724.23712682724,2.641361,1150976,0.0037901986,0.042089842,1150976
282,563,0.8071001172065735,17.62837,747.40264341,-0.0020765788,1175.24,3731.365370988846,2.6405015,1153024,0.0037809548,0.038134765,1153024
273,564,0.6022146344184875,10.387102,758.7436540599999,-0.0010230202,1192.81,3738.613552093506,2.6529295,1155072,0.0041876873,0.049316406,1155072
306,565,0.9451620653271675,4.959361,754.69617376,-0.003753562,1192.81,3746.0978302955627,2.6586256,1157120,0.0046307286,0.056591798,1157120
273,566,0.6007711291313171,10.541307,766.0266322299999,-0.005080321,1210.36,3752.7774782180786,2.6482043,1159168,0.0061229737,0.07128906,1159168
267,567,0.5910817384719849,10.216279,777.2550195700001,-0.0023885719,1227.96,3760.2546768188477,2.6406167,1161216,0.009347225,0.10595703,1161216
270,568,0.5396405756473541,10.902979,777.3197695600002,-0.0010263053,1230.66,3767.903156518936,2.6440094,1163264,0.006246575,0.076123044,1163264
281,569,0.9180298373103142,4.4936786,789.8025081899999,-0.002498501,1248.08,3775.4663939476013,2.6490564,1165312,0.003153383,0.03261719,1165312
292,570,0.9283362627029419,3.8506055,799.4012234199998,-0.003444814,1261.73,3782.750706911087,2.6404438,1167360,0.0032688933,0.027148437,1167360
292,571,0.9310194477438927,9.021213,807.12701075,-0.0028107413,1272.46,3789.741905927658,2.6392195,1169408,0.0026518363,0.027148437,1169408
302,572,0.8382532298564911,10.190253,784.7853923899999,-0.0044226265,1248.42,3796.7464270591736,2.6541166,1171456,0.004117017,0.04848633,1171456
285,573,0.9102717041969299,5.076852,783.4515396700001,-0.0015171581,1248.2,3803.5222737789154,2.6684508,1173504,0.0028426552,0.02993164,1173504
287,574,0.6805244982242584,12.685425,796.3552342300001,-0.003348394,1265.68,3810.6954624652863,2.6644473,1175552,0.004569351,0.054589845,1175552
284,575,0.7897915542125702,16.47358,806.6311439100001,-0.0019021418,1282.27,3817.8142144680023,2.6636343,1177600,0.0049111173,0.055859376,1177600
317,576,0.7576140463352203,13.799181,800.79841718,-0.0078447405,1279.72,3825.0125551223755,2.656462,1179648,0.0057190997,0.06430664,1179648
299,577,0.8131917417049408,23.622723,741.7169324299998,-0.006981629,1195.82,3831.459409236908,2.652861,1181696,0.0031846047,0.038623046,1181696
262,578,0.877196691930294,5.7002788,737.57601932,-0.004160695,1190.96,3838.3007752895355,2.6523151,1183744,0.0073137702,0.0836914,1183744
287,579,0.8360192179679871,16.246279,726.5882143900002,-0.0019931335,1178.55,3846.1070642471313,2.648846,1185792,0.002812538,0.029541016,1185792
293,580,0.8179859668016434,17.568417,733.48075122,-0.0030602203,1190.02,3853.2271013259888,2.6484444,1187840,0.003222735,0.03276367,1187840
298,581,0.8569571524858475,12.594816,722.0863730899998,-0.0014256869,1177.27,3860.2057478427887,2.6491942,1189888,0.0023465403,0.023974609,1189888
282,582,0.915657140314579,5.734585,710.89896457,-0.0029114196,1162.21,3867.071321964264,2.6486533,1191936,0.0036866735,0.039453126,1191936
290,583,0.8350828289985657,14.973276,709.9682423799999,-0.002108764,1163.08,3874.314353466034,2.6551816,1193984,0.0037155065,0.039355468,1193984
287,584,0.7268904447555542,9.175246,722.28104687,-0.005125113,1180.32,3881.372631788254,2.6583762,1196032,0.004422459,0.052246094,1196032
295,585,0.8560216277837753,11.79553,736.0721855800001,-0.0058510373,1200.78,3888.504895925522,2.6500523,1198080,0.0051971045,0.05996094,1198080
291,586,0.799671083688736,18.724815,724.4101010100002,-0.005301385,1186.59,3895.431137084961,2.6432643,1200128,0.004461271,0.047314454,1200128
297,587,0.8110898584127426,14.957842,721.9972770500001,-0.004068897,1184.83,3902.4639213085175,2.6364856,1202176,0.004933171,0.054833986,1202176
282,588,0.8780321627855301,5.422341,718.83734215,-0.005603742,1180.54,3909.34733915329,2.642953,1204224,0.003934377,0.046240233,1204224
289,589,0.7479130029678345,11.041258,717.89980707,-0.001664721,1180.54,3916.590393304825,2.6557314,1206272,0.0058634933,0.06748047,1206272
282,590,0.7616002261638641,11.663395,714.66190546,-0.0018105246,1180.54,3923.6754660606384,2.6588235,1208320,0.00394324,0.044433594,1208320
303,591,0.8260513693094254,12.741708,719.4769692399999,-0.004083818,1193.98,3930.920660495758,2.667017,1210368,0.0034119084,0.039013673,1210368
302,592,0.8602109253406525,12.310456,705.3445954599999,-0.0019575914,1170.42,3937.6602041721344,2.6877692,1212416,0.0035685059,0.04160156,1212416
292,593,0.9252302274107933,5.778583,717.4338081999999,-0.0063799084,1190.43,3944.4400589466095,2.7090936,1214464,0.004205972,0.050927736,1214464
297,594,0.8481112867593765,13.252675,709.54669914,-0.005172437,1181.91,3951.433107614517,2.718605,1216512,0.003372842,0.03354492,1216512
313,595,0.7888714969158173,10.068845,700.1407852800002,-0.007912753,1172.31,3958.321359395981,2.7427983,1218560,0.006116309,0.06728516,1218560
304,596,0.8084473162889481,15.0467205,686.0606747899999,-0.00550376,1156.26,3964.847364425659,2.7672858,1220608,0.0045779655,0.058007814,1220608
298,597,0.9779291041195393,1.5073692,681.8495357699999,-0.0045524556,1150.44,3971.5739817619324,2.7713823,1222656,0.0037060112,0.03881836,1222656
301,598,0.5176472067832947,11.821063,690.9851152299999,-0.0066468334,1165.48,3978.442936182022,2.7677546,1224704,0.0053555616,0.066748045,1224704
288,599,0.8149936199188232,6.8146887,692.9537952799999,-0.0030674352,1173.43,3985.2387313842773,2.7759902,1226752,0.00405844,0.044042967,1226752
298,600,0.635905534029007,17.416534,698.1504371099998,-0.0045251977,1182.14,3992.326596736908,2.7784715,1228800,0.004119609,0.04506836,1228800
290,601,0.8620796501636505,10.025674,699.0831624999998,-0.004889426,1184.67,3999.1992342472076,2.773544,1230848,0.005370742,0.061816406,1230848
297,602,0.825191929936409,15.472316,678.7134033500001,-0.0028104607,1150.93,4006.250782728195,2.7626789,1232896,0.0031514908,0.031933594,1232896
295,603,0.7729251384735107,7.614154,660.06720343,-0.0044151125,1128.14,4013.1454145908356,2.75905,1234944,0.005574027,0.06733398,1234944
296,604,0.8406425714492798,12.008165,656.8619644,-0.0038129627,1124.79,4020.0698549747467,2.7559621,1236992,0.003827069,0.043408204,1236992
289,605,0.72013920545578,8.904689,658.10486352,-0.0028106975,1124.79,4026.9758813381195,2.7469761,1239040,0.0049992576,0.059179686,1239040
288,606,0.6654391586780548,11.0462265,669.8654435299999,-0.002479073,1139.89,4034.0558953285217,2.7455552,1241088,0.0030196416,0.034228515,1241088
285,607,0.725573718547821,9.366547,674.84182233,-0.0031432663,1146.4,4041.1431562900543,2.7567496,1243136,0.004108237,0.048583984,1243136
282,608,0.9229001179337502,4.0080247,680.5878511599999,-0.0028580232,1155.34,4048.315410375595,2.7684793,1245184,0.0050099506,0.06044922,1245184
279,609,0.9137140065431595,6.7205224,665.11281034,-0.007734061,1124.63,4055.571191072464,2.783235,1247232,0.005594284,0.069042966,1247232
293,610,0.8973964601755142,5.7583227,663.7798275,-0.0039106673,1124.62,4062.8917393684387,2.7915618,1249280,0.004249842,0.04790039,1249280
288,611,0.9153101965785027,5.41926,673.5190952199998,-0.0057435697,1139.79,4069.8772778511047,2.780889,1251328,0.0052973544,0.059326172,1251328
288,612,0.7539840787649155,16.01779,684.65486873,-0.0015547222,1154.7,4076.9836463928223,2.772016,1253376,0.006395885,0.07529297,1253376
297,613,0.8548213243484497,4.841433,684.4475472099999,-0.0031623445,1159.55,4084.0759630203247,2.7747242,1255424,0.0049656294,0.061083984,1255424
299,614,0.8488646894693375,12.491958,679.4533767300001,-0.005161377,1156.68,4090.952323436737,2.7876742,1257472,0.0048671244,0.058007814,1257472
283,615,0.6677590608596802,9.261657,691.9804512,-0.0022473284,1176.57,4097.790096282959,2.7984316,1259520,0.0051935175,0.059912108,1259520
292,616,0.8596569448709488,11.34046,701.60752431,-0.003065036,1189.1,4105.015299320221,2.7959733,1261568,0.0068414323,0.08320312,1261568
287,617,0.8215024769306183,12.027424,698.9011413400002,-0.0024495698,1189.1,4112.028892993927,2.7956543,1263616,0.0043448647,0.050390624,1263616
294,618,0.9013377353549004,10.025492,685.6713466599999,-0.0057328283,1166.8,4119.151478052139,2.8006427,1265664,0.0044755004,0.053857423,1265664
291,619,0.8147841393947601,16.861858,684.1536519,-0.0078854,1165.76,4126.106817722321,2.8119314,1267712,0.006874869,0.08613281,1267712
287,620,0.6490781903266907,13.018759,683.44380772,-0.0036013208,1165.76,4133.134444952011,2.820112,1269760,0.0044485317,0.055126954,1269760
292,621,0.6938793361186981,10.073332,695.4670900399999,-0.004447234,1183.13,4140.25027513504,2.817572,1271808,0.0054096705,0.07050781,1271808
284,622,0.8626620322465897,6.140141,704.5846857299999,-0.007909145,1196.12,4147.252512693405,2.8205237,1273856,0.007148589,0.08510742,1273856
294,623,0.821215033531189,11.23216,706.0174416799999,-0.004769414,1196.12,4154.4437687397,2.830275,1275904,0.004383362,0.05239258,1275904
296,624,0.905113972723484,5.47892,705.4030230699999,-0.006748426,1196.12,4161.405113697052,2.8359149,1277952,0.008225078,0.09233399,1277952
277,625,0.7294787168502808,8.909464,705.3720904400001,-0.0050022765,1196.12,4168.315460443497,2.8365724,1280000,0.007832324,0.08730469,1280000
283,626,0.798464298248291,9.04845,705.60077167,-0.0015483216,1196.12,4175.698283672333,2.853482,1282048,0.0039314055,0.04892578,1282048
287,627,0.7513351738452911,14.947576,694.3848203900001,-0.00480959,1183.62,4182.928110837936,2.8702064,1284096,0.0063546947,0.07143555,1284096
289,628,0.8140251934528351,9.789926,696.2426103900001,-0.004281804,1187.59,4190.04678440094,2.870542,1286144,0.005977012,0.064257815,1286144
302,629,0.6781967878341675,21.445377,686.5042784399999,-0.0055168867,1172.71,4197.115964889526,2.886022,1288192,0.0037333134,0.04345703,1288192
285,630,0.8270715475082397,8.735166,685.11585345,-0.00323677,1172.93,4203.8951988220215,2.903623,1290240,0.005705294,0.07167969,1290240
308,631,0.7401604950428009,11.701045,660.2205361800002,-0.0024534788,1138.93,4211.070085525513,2.912066,1292288,0.0051003164,0.05961914,1292288
312,632,0.6008278429508209,11.352926,657.5901941600001,-0.0029596488,1137.85,4217.707367897034,2.9313376,1294336,0.0029509128,0.03305664,1294336
321,633,0.4561387300491333,8.392831,665.5824471000001,-0.0036443141,1159.11,4224.263963460922,2.9350467,1296384,0.003925516,0.04575195,1296384
270,634,0.9498010613024235,3.160377,667.23554399,-0.0069371266,1164.87,4230.626297235489,2.9392226,1298432,0.0067959963,0.084423825,1298432
313,635,0.7390906810760498,10.174122,677.69033532,-0.0010191754,1181.45,4238.196409463882,2.960083,1300480,0.0043011517,0.044628907,1300480
308,636,0.6665584743022919,15.559191,666.5587833600001,-0.004060276,1170.49,4244.733061790466,2.9751205,1302528,0.003996485,0.046777345,1302528
314,637,0.6291877031326294,20.715982,651.66431738,-0.0011450506,1152.2,4251.373389482498,2.9861217,1304576,0.0014530502,0.013964844,1304576
316,638,0.6565331220626831,5.365775,655.6511810500001,-0.006681581,1165.13,4257.895431280136,2.9893546,1306624,0.0057012024,0.05678711,1306624
293,639,0.8612313270568848,9.016271,655.2971615100001,-0.0023989344,1165.13,4264.370737791061,2.985666,1308672,0.0027944767,0.029882813,1308672
293,640,0.7853912115097046,11.031965,665.4803689500001,-0.0016368456,1181.62,4271.346287727356,2.9823854,1310720,0.0025938055,0.026953125,1310720
317,641,0.6397301554679871,3.6383655,659.0936204599999,-0.0027590888,1181.62,4278.326377153397,2.9761274,1312768,0.0034788933,0.035205077,1312768
276,642,0.6244879364967346,10.41727,658.0587236199999,-0.001148164,1181.62,4284.782566547394,2.9731922,1314816,0.0024386127,0.023583984,1314816
301,643,0.9289624243974686,4.0798445,655.0449534,-0.0032271831,1176.18,4292.184331178665,2.9694595,1316864,0.004112792,0.046972655,1316864
313,644,0.4034888744354248,11.685017,652.48684768,-0.002897757,1175.4,4298.986921787262,2.972911,1318912,0.002439293,0.02368164,1318912
315,645,0.5833962261676788,3.321587,649.34311959,-0.003481765,1175.4,4305.527415752411,2.986158,1320960,0.004642174,0.052978516,1320960
318,646,0.8889338374137878,3.2531753,656.34727604,-0.0040877173,1193.9,4312.018404483795,2.9866767,1323008,0.0035536059,0.03691406,1323008
309,647,0.7344724237918854,7.947688,655.5421376799999,-0.0031861938,1202.1,4318.450117588043,2.9891288,1325056,0.0028010434,0.031347655,1325056
321,648,0.6128947734832764,5.9727073,639.99123644,-0.0035503332,1183.71,4325.073611974716,2.9973814,1327104,0.004983139,0.062646486,1327104
310,649,0.6534642279148102,8.405811,633.44470671,-0.0019630042,1172.84,4331.438962936401,2.9994502,1329152,0.0021921236,0.022900391,1329152
315,650,0.12982690334320068,10.638733,628.62670279,-0.006478873,1171.59,4338.040838479996,2.9858127,1331200,0.0041584508,0.035595704,1331200
307,651,0.8662933260202408,3.9166942,625.5695816699999,-0.0017237285,1171.59,4344.539617061615,2.9884415,1333248,0.0022041693,0.021386718,1333248
298,652,0.8652622252702713,4.9474196,627.0074921899999,-0.0036411728,1173.85,4351.205091238022,2.9956832,1335296,0.002500152,0.023730468,1335296
293,653,0.7273126840591431,8.578758,637.0620690699999,-0.00387985,1192.37,4358.060347318649,2.995313,1337344,0.004491473,0.050195314,1337344
