approxkl,ep_len_mean,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,ep_reward_mean,explained_variance,serial_timesteps
0.003723714,1200.968253968254,401,37,0.034521483,-0.00074636564,174.08114790916443,20.25878,5.552488,75776,1144.6602024603178,0.006648123264312744,75776
0.001487639,1214.21875,422,38,0.009912109,-0.0012656924,179.18493962287903,20.061329,5.560405,77824,1158.502314296875,0.008690237998962402,77824
0.0018620422,1227.0615384615385,429,39,0.01694336,-0.0013445398,184.03860306739807,20.173473,5.5655527,79872,1172.0130458769231,0.013121187686920166,79872
0.0027998628,1235.621212121212,438,40,0.023730468,-0.0034740816,188.80746817588806,7.1897926,5.54611,81920,1179.6343425454547,0.9687589444220066,81920
0.0010019199,1247.7611940298507,411,41,0.0056640627,-0.0006470873,193.47433495521545,19.843647,5.5244946,83968,1192.34624538806,0.015914082527160645,83968
0.0010644819,1259.5441176470588,430,42,0.007861328,-0.00032062572,198.45621275901794,19.810642,5.532012,86016,1204.6665013235297,0.018571555614471436,86016
0.0030618773,1270.9855072463768,413,43,0.03828125,-0.0014752087,203.2135467529297,19.94003,5.542442,88064,1216.6736752463771,0.017577767372131348,88064
0.0031984285,1282.1,421,44,0.027978515,-0.0020820196,208.16764307022095,19.47286,5.5474877,90112,1228.2958380714288,0.05092167854309082,90112
0.0034628683,1292.9014084507041,422,45,0.033837892,-0.0031944897,213.03080916404724,19.902203,5.5492296,92160,1239.649754084507,0.022563159465789795,92160
0.0024062726,1303.4027777777778,429,46,0.018701172,-0.0017753458,217.87932133674622,19.690804,5.5515356,94208,1250.700923763889,0.03415745496749878,94208
0.0023179064,1313.6164383561643,427,47,0.022998046,1.3487576e-05,222.64635109901428,18.818016,5.5548396,96256,1261.3427440547946,0.0915725827217102,96256
0.001977853,1323.554054054054,417,48,0.019189453,-8.746384e-05,227.44106793403625,19.286934,5.5578794,98304,1271.7606929324327,0.06717902421951294,98304
0.00060209207,1333.2266666666667,430,49,0.0017089844,2.062017e-05,232.34760546684265,19.85623,5.56783,100352,1281.8909603066668,0.013219594955444336,100352
0.0035753842,1342.6447368421052,426,50,0.04145508,-0.0019476784,237.10810351371765,20.047619,5.5740523,102400,1291.7915026184212,-0.0023097991943359375,102400
0.0044839038,1351.8181818181818,418,51,0.048828125,-0.0020121837,241.9106228351593,19.504742,5.577346,104448,1301.3529876103896,0.017607033252716064,104448
0.0026024322,1360.7564102564102,426,52,0.025,-0.0011609175,246.80826544761658,20.150667,5.5916896,106496,1310.720781371795,-0.0295945405960083,106496
0.0007868417,1369.4683544303798,418,53,0.0017089844,-0.0005354769,251.60706663131714,19.942348,5.604447,108544,1319.8343017974685,0.0003489851951599121,108544
0.0022301965,1377.9625,422,54,0.018554688,-0.0009559317,256.4968719482422,20.063086,5.612956,110592,1328.8125026375,-0.001188516616821289,110592
0.0019386625,1386.2469135802469,417,55,0.017480468,-0.00046946443,261.35018491744995,20.158932,5.6282883,112640,1337.5540648024692,-0.016466259956359863,112640
0.0030481867,1394.3292682926829,424,56,0.037646484,-0.004234628,266.2553777694702,19.889622,5.652299,114688,1346.0678609756098,0.00844264030456543,114688
0.0028793677,1402.2168674698796,418,57,0.026611328,-0.0009774544,271.07604789733887,20.104033,5.6697817,116736,1354.388398228916,-0.011699914932250977,116736
0.0027285975,1409.9166666666667,421,58,0.030371094,-0.0013939665,275.9740171432495,19.960058,5.6853,118784,1362.4203636309526,0.003979980945587158,118784
0.003880859,1417.4352941176471,426,59,0.04609375,-0.0011038783,280.8354027271271,19.907255,5.701459,120832,1370.3367745176472,0.00872659683227539,120832
0.005952761,1424.7790697674418,419,60,0.0769043,-0.003564865,285.6379225254059,19.950808,5.696796,122880,1378.075682918605,0.005699217319488525,122880
0.0017134428,1425.2298850574712,430,61,0.017138671,-0.0033406306,290.5161454677582,5.738656,5.697528,124928,1377.738272988506,0.9735336359590292,124928
0.0015167693,1432.3181818181818,425,62,0.008544922,-0.0014874267,295.27035903930664,4.4153595,5.7055907,126976,1384.8474682045455,0.9381965361535549,126976
