total_timesteps,clipfrac,policy_loss,fps,time_elapsed,serial_timesteps,value_loss,approxkl,n_updates,policy_entropy,explained_variance,ep_reward_mean,ep_len_mean
1564672,0.0515625,-0.0036771304,481,3219.8277962207794,1564672,19.941967,0.0042776605,764,6.5058413,0.8780029788613319,1253.60666831,1601.69
1566720,0.054248046,-0.0036664368,394,3224.07940530777,1566720,19.993465,0.004905017,765,6.489843,0.876785434782505,1253.51853407,1601.69
1568768,0.037060548,-0.005927083,406,3229.2681164741516,1568768,39.73199,0.0033863927,766,6.4760904,0.8472574800252914,1269.54778029,1617.4
1570816,0.008886719,-0.0022516197,485,3234.308030605316,1570816,20.713182,0.0012102802,767,6.482231,0.8822056353092194,1269.17008089,1617.4
1572864,0.029833984,-0.007930085,512,3238.5297722816467,1572864,6.99021,0.0030127708,768,6.491151,0.9680371060967445,1253.64192618,1602.0
1574912,0.06171875,-0.0035700656,486,3242.5237884521484,1574912,20.140085,0.0046909936,769,6.4950247,0.8867773115634918,1269.60261243,1617.78
1576960,0.01694336,-0.0036562742,456,3246.7356741428375,1576960,27.807194,0.0015582326,770,6.503708,0.8923556432127953,1258.07819855,1600.33
1579008,0.050732423,-0.002957091,441,3251.222794532776,1579008,20.10442,0.0041125705,771,6.5267396,0.8656172454357147,1273.5560973,1615.72
1581056,0.009863282,-0.0011997584,496,3255.864551305771,1581056,28.763956,0.001015245,772,6.5339828,0.8592032194137573,1279.15383224,1615.38
1583104,0.019189453,-0.0019318477,462,3259.992017507553,1583104,21.551283,0.0015582611,773,6.5342345,0.7391205430030823,1274.96718859,1615.38
1585152,0.02241211,-0.001492901,428,3264.4180669784546,1585152,10.846636,0.0026018992,774,6.5255537,0.9364762231707573,1268.21696806,1604.23
1587200,0.0109375,-0.0035667822,443,3269.197445869446,1587200,19.317589,0.0013245594,775,6.50398,0.8839289769530296,1268.40282464,1604.23
1589248,0.027148437,-0.003341002,443,3273.8163323402405,1589248,20.078688,0.002545321,776,6.4945602,0.890324555337429,1268.10785235,1604.23
1591296,0.017578125,-0.0020377832,492,3278.4339413642883,1591296,20.927742,0.0018063827,777,6.489652,0.86556576192379,1267.61698567,1604.23
1593344,0.027294923,-0.0038370595,498,3282.594518661499,1593344,22.203829,0.0025111302,778,6.488735,0.6012698411941528,1267.63503865,1604.23
1595392,0.01484375,-0.0036395013,466,3286.705669403076,1595392,12.800982,0.0018910186,779,6.497782,0.926118403673172,1262.5569104400001,1604.23
1597440,0.028808594,-0.0033562034,486,3291.096632003784,1597440,20.166712,0.0025574367,780,6.504451,0.8745371401309967,1262.322498,1604.23
1599488,0.006591797,-0.00066570577,492,3295.3108553886414,1599488,19.938572,0.00069138873,781,6.504878,0.8748955279588699,1278.0794387400001,1620.32
1601536,0.038232423,-0.0042901817,464,3299.466208457947,1601536,19.804325,0.003345757,782,6.496366,0.875068299472332,1276.97818852,1620.32
1603584,0.015478516,-0.0035273866,434,3303.880151987076,1603584,21.26933,0.0016335543,783,6.495472,0.8775027170777321,1276.3998738,1620.32
1605632,0.01640625,-0.0013901001,482,3308.596957206726,1605632,19.580265,0.0021027678,784,6.4824953,0.8780524954199791,1275.07946901,1620.32
1607680,0.07954101,-0.00636514,482,3312.845011472702,1607680,19.917904,0.0060663987,785,6.4812613,0.8606110960245132,1280.3357603299999,1620.32
1609728,0.032470703,-0.004429035,392,3317.0919420719147,1609728,19.506166,0.0031518564,786,6.473623,0.8738525807857513,1280.60200215,1620.32
1611776,0.009375,-0.0011463214,511,3322.312136411667,1611776,20.04147,0.0014974985,787,6.4585204,0.8777015134692192,1280.87152885,1620.32
1613824,0.01665039,-0.0013202508,510,3326.3179376125336,1613824,19.765808,0.0021133018,788,6.454789,0.8819051682949066,1286.0176550200001,1620.32
1615872,0.04609375,-0.0041060555,538,3330.3318552970886,1615872,21.432762,0.004056412,789,6.448612,0.8781074360013008,1286.4492150699998,1620.32
1617920,0.011132812,-0.0017126588,506,3334.1368157863617,1617920,19.724579,0.0014243808,790,6.442393,0.8811269551515579,1300.3170296199999,1635.79
1619968,0.017578125,-0.0023124688,510,3338.183833837509,1619968,20.226587,0.0017426551,791,6.450547,0.8773413151502609,1306.0006459600002,1635.79
1622016,0.011621093,-0.0013197467,503,3342.1947197914124,1622016,31.058636,0.0013771879,792,6.4573317,0.8722280859947205,1291.86523542,1621.77
1624064,0.022705078,-0.00065190333,502,3346.2608926296234,1624064,20.239502,0.0021340244,793,6.4684973,0.8815711811184883,1307.38233232,1636.86
1626112,0.063085936,-0.0022297525,405,3350.3370864391327,1626112,20.333204,0.0052236957,794,6.4717546,0.8657549172639847,1307.3420617000002,1636.86
1628160,0.039648436,-0.0019445226,478,3355.389967918396,1628160,20.20844,0.0035774533,795,6.465434,0.8712886869907379,1323.4119646400002,1652.38
1630208,0.068408206,-0.0021463826,494,3359.6722316741943,1630208,20.02155,0.004996921,796,6.4673433,0.8758970946073532,1323.7418976299998,1652.38
1632256,0.03339844,-0.002931997,489,3363.810824394226,1632256,20.400623,0.0030820114,797,6.4590087,0.8671413660049438,1323.71358045,1652.38
1634304,0.024853516,-0.0018931776,530,3367.9973287582397,1634304,20.965368,0.0023284606,798,6.448166,0.8567101955413818,1339.4728182899999,1667.63
1636352,0.06757812,-0.005674593,503,3371.8614869117737,1636352,20.678925,0.0053204177,799,6.44806,0.8601624518632889,1336.60385175,1667.63
1638400,0.042773437,-0.0035550017,504,3375.9276089668274,1638400,20.446,0.003604353,800,6.4636993,0.8632786870002747,1336.6744671699998,1667.63
1640448,0.03461914,-0.005159992,512,3379.9894881248474,1640448,29.30166,0.0031620446,801,6.4727273,0.8817897066473961,1326.0606135100002,1650.33
1642496,0.045996092,-0.0042970823,506,3383.989877462387,1642496,19.960194,0.0038277612,802,6.4763536,0.8583140075206757,1326.0163395400002,1650.33
1644544,0.022949219,-0.0018600915,529,3388.034705400467,1644544,20.76456,0.0022633257,803,6.4840555,0.8758135885000229,1326.54451268,1650.33
1646592,0.054589845,-0.0044549415,480,3391.9043588638306,1646592,20.402058,0.004253656,804,6.480489,0.8526516258716583,1329.26002244,1650.33
1648640,0.0171875,-0.0011464158,503,3396.1651945114136,1648640,32.033646,0.0018926602,805,6.478672,0.8744273632764816,1319.88716642,1634.66
1650688,0.027246093,-0.0022792777,520,3400.229994058609,1650688,20.662403,0.0027725606,806,6.4809937,0.8786842375993729,1320.6735956900002,1634.66
1652736,0.06640625,-0.0040981155,499,3404.1680834293365,1652736,8.633915,0.00563798,807,6.472654,0.9393846951425076,1321.0345042000001,1634.87
1654784,0.016357422,-0.0020830673,512,3408.2651147842407,1654784,16.447613,0.001736075,808,6.4614477,0.9023405089974403,1321.7406836599998,1634.87
1656832,0.038964845,-0.0028602176,495,3412.2620375156403,1656832,16.480776,0.0034321118,809,6.4555693,0.887179508805275,1321.86872515,1634.87
1658880,0.035058595,-0.0031563684,503,3416.3926215171814,1658880,17.095676,0.0030842503,810,6.4400992,0.881562739610672,1337.58161101,1650.21
1660928,0.047705077,-0.0031879009,490,3420.4570434093475,1660928,17.159245,0.003987942,811,6.4230757,0.8874682560563087,1353.4166793699999,1665.74
1662976,0.07338867,-0.004507597,490,3424.6358182430267,1662976,17.14287,0.006074722,812,6.405712,0.8744770586490631,1367.99611072,1680.2
1665024,0.03286133,-0.004423435,539,3428.8091897964478,1665024,41.878525,0.0029564414,813,6.395652,0.5401593744754791,1353.2708945999998,1664.69
1667072,0.029589843,-0.0075653964,518,3432.605339050293,1667072,8.434242,0.0038315798,814,6.405175,0.9524066857993603,1351.75529786,1662.6
1669120,0.035107423,-0.0057453997,519,3436.5591657161713,1669120,27.640873,0.0032109313,815,6.402448,0.8947787508368492,1350.9048601799996,1660.93
1671168,0.068847656,-0.0026302645,498,3440.5006890296936,1671168,19.492191,0.0052246805,816,6.401452,0.8639226704835892,1350.6366044199997,1660.93
1673216,0.015185547,-0.0007656413,536,3444.6109595298767,1673216,21.607382,0.0014940421,817,6.4069686,0.840405285358429,1366.4558001199998,1676.45
1675264,0.025,-0.0025861673,550,3448.4261558055878,1675264,39.25176,0.002325375,818,6.4114676,0.8112365156412125,1365.06534519,1678.05
1677312,0.019335937,-0.002785463,509,3452.1445529460907,1677312,7.0527167,0.0021312158,819,6.411976,0.960407629609108,1350.1044818999999,1662.76
1679360,0.02866211,-0.0045423238,539,3456.165549993515,1679360,26.46622,0.0029102385,820,6.405098,0.8868545740842819,1350.66993648,1664.02
1681408,0.034277342,-0.004208416,528,3459.964690685272,1681408,20.942038,0.0029660498,821,6.3946447,0.8703744411468506,1350.0966453100002,1664.02
1683456,0.030712891,-0.0032027655,521,3463.8374536037445,1683456,31.410435,0.0026952636,822,6.3839126,0.8750665336847305,1336.8873604999999,1649.07
1685504,0.033935547,-0.003510946,499,3467.7666182518005,1685504,19.250032,0.003185194,823,6.3739614,0.8780002221465111,1337.9038764900001,1649.07
1687552,0.024902344,-0.0032651362,515,3471.8710441589355,1687552,28.49968,0.002468211,824,6.372438,0.8805354759097099,1324.15971898,1633.9
1689600,0.033154298,-0.0028017485,517,3475.8479590415955,1689600,19.698645,0.0031760372,825,6.3817744,0.891857460141182,1322.86647417,1633.9
1691648,0.025097657,-0.0033092336,577,3479.808609724045,1691648,24.51656,0.0023841036,826,6.376124,0.6985707581043243,1293.7738821100002,1605.23
1693696,0.03803711,-0.005227247,510,3483.3534038066864,1693696,8.726945,0.0040637553,827,6.38375,0.9568839520215988,1280.64172295,1590.83
1695744,0.04145508,-0.0055082627,560,3487.368911743164,1695744,35.406258,0.003393536,828,6.397186,0.7918387800455093,1265.0962660800003,1573.96
1697792,0.021484375,-0.0029348594,522,3491.0220153331757,1697792,20.717796,0.002215971,829,6.395686,0.8901416435837746,1265.2928572100002,1573.96
1699840,0.01665039,-0.0020104938,561,3494.9396097660065,1699840,23.485662,0.0016892891,830,6.389779,0.7227990031242371,1232.0821592999998,1538.2
1701888,0.016162109,-0.0024855544,561,3498.5885486602783,1701888,25.738773,0.0015067067,831,6.393237,0.7086153328418732,1183.31004543,1478.55
1703936,0.0746582,-0.005041844,522,3502.2383704185486,1703936,19.945915,0.0062491484,832,6.390265,0.8930409476161003,1196.9577892599998,1492.66
1705984,0.016992187,-0.0027103908,548,3506.1600420475006,1705984,13.253163,0.0019343402,833,6.385267,0.9448699094355106,1180.55826744,1475.48
1708032,0.033837892,-0.005680404,527,3509.895033121109,1708032,24.493338,0.0030423682,834,6.3848743,0.9171626791357994,1169.09406601,1457.4
1710080,0.043164063,-0.0039258143,510,3513.7811830043793,1710080,24.51891,0.003712967,835,6.379975,0.9192345663905144,1153.42608653,1442.89
1712128,0.011523438,-0.003346704,540,3517.7949788570404,1712128,11.614019,0.0013117148,836,6.3830004,0.9193257540464401,1138.3199332000002,1429.45
1714176,0.0265625,-0.0045680255,523,3521.58656001091,1714176,31.177048,0.0027081175,837,6.3791304,0.9056597724556923,1137.18577226,1429.45
1716224,0.029541016,-0.005226146,520,3525.4958255290985,1716224,5.8919992,0.0025391548,838,6.3912134,0.9763670768588781,1121.9787960699998,1414.98
1718272,0.06875,-0.0057932804,511,3529.4274027347565,1718272,20.652794,0.005715091,839,6.3854384,0.9009697362780571,1122.2081048999999,1414.98
1720320,0.01826172,-0.0016784801,525,3533.429540872574,1720320,21.024029,0.0018473731,840,6.381087,0.895655669271946,1137.4514306499998,1432.43
1722368,0.06098633,-0.0035844985,517,3537.3298556804657,1722368,20.639069,0.0048964703,841,6.3779025,0.9071080610156059,1135.82631269,1432.43
1724416,0.0108886715,-0.0015946223,526,3541.2893834114075,1724416,21.490847,0.0011491381,842,6.3687944,0.8745428919792175,1134.40257298,1432.43
1726464,0.059765626,-0.0030729505,504,3545.181003808975,1726464,19.813503,0.0046169893,843,6.3667173,0.9070564061403275,1146.85969747,1448.25
1728512,0.020214844,-0.0030914894,536,3549.2389874458313,1728512,34.106174,0.0020584604,844,6.37781,0.8701569586992264,1133.5606603400001,1431.61
1730560,0.025244141,-0.004990857,551,3553.05931019783,1730560,14.471377,0.0024780803,845,6.391682,0.9475521221756935,1102.5490130900002,1399.51
1732608,0.037353516,-0.0038155247,533,3556.7723405361176,1732608,25.293491,0.0034457757,846,6.396451,0.9041503816843033,1093.1435097600001,1385.73
1734656,0.030761719,-0.0033963402,516,3560.614710330963,1734656,21.050991,0.0031149052,847,6.3903494,0.9086739644408226,1091.79814878,1385.73
1736704,0.08935547,-0.0037271671,497,3564.5817441940308,1736704,20.851625,0.006983404,848,6.3712144,0.8767556920647621,1090.5237746799999,1385.73
1738752,0.07895508,-0.0077805417,516,3568.699064731598,1738752,20.355042,0.0062772864,849,6.358823,0.9038544967770576,1091.61172248,1385.73
1740800,0.039453126,-0.004036625,490,3572.6658022403717,1740800,27.401413,0.0035804207,850,6.348222,0.9041964635252953,1077.08219599,1370.49
1742848,0.012939453,-0.00057233416,486,3576.844151735306,1742848,20.304483,0.0020224287,851,6.335727,0.8790614157915115,1077.5078166199999,1370.49
1744896,0.018652344,-0.0013351189,528,3581.0557949543,1744896,10.446619,0.0016537651,852,6.335187,0.9555079787969589,1062.4593291099998,1356.38
1746944,0.059375,-0.0047227396,503,3584.9328866004944,1746944,20.29052,0.0051005906,853,6.323433,0.8850115537643433,1061.3160778399997,1356.38
1748992,0.023144532,-0.0005827992,522,3589.0039801597595,1748992,20.947868,0.0023148428,854,6.304645,0.884233221411705,1061.02534842,1356.38
1751040,0.014013672,-0.0024742142,499,3592.926981687546,1751040,20.280605,0.0019273439,855,6.296924,0.8787751793861389,1060.59412323,1356.38
1753088,0.013574218,-0.0014805086,508,3597.023814201355,1753088,20.525534,0.0016996572,856,6.2917285,0.9068922325968742,1062.56209256,1356.38
1755136,0.06523438,-0.0032314,471,3601.050023794174,1755136,20.031137,0.0048010037,857,6.2858367,0.8835527673363686,1061.23781488,1356.38
1757184,0.03276367,-0.0018012995,488,3605.3949830532074,1757184,19.971287,0.0032967378,858,6.287209,0.8731500208377838,1061.11799067,1356.38
1759232,0.020019531,-0.0016241034,497,3609.5854811668396,1759232,20.11945,0.0020789076,859,6.2844687,0.8791693449020386,1075.80998591,1370.4
1761280,0.024365235,-0.004416392,532,3613.6994018554688,1761280,36.134644,0.0024183122,860,6.2890763,0.8728691339492798,1043.46822913,1338.52
1763328,0.054638673,-0.004388877,494,3617.5489797592163,1763328,20.37701,0.004684797,861,6.2969246,0.892334021627903,1043.87567027,1338.52
1765376,0.068847656,-0.0048283846,518,3621.6881680488586,1765376,20.285856,0.0053546214,862,6.2926993,0.8913709074258804,1042.9468252,1338.52
1767424,0.034228515,-0.0045363223,504,3625.636301755905,1767424,26.918316,0.0032611028,863,6.294866,0.9026682376861572,1028.6940603199998,1321.1
1769472,0.032666016,-0.0031007335,503,3629.697835445404,1769472,26.924826,0.0028178568,864,6.3172913,0.8906597122550011,1010.3013298699999,1303.35
1771520,0.0296875,-0.005926442,502,3633.766768693924,1771520,20.637075,0.0027711894,865,6.329945,0.8918224424123764,1026.21680135,1320.65
1773568,0.057421874,-0.003533855,508,3637.840223789215,1773568,20.684784,0.0048495,866,6.330287,0.8998757302761078,1024.28829527,1320.65
1775616,0.029882813,-0.0028522555,523,3641.8720576763153,1775616,20.791708,0.002988657,867,6.328559,0.9005801826715469,1022.0805676300001,1320.65
1777664,0.04638672,-0.00450547,518,3645.787614107132,1777664,20.234217,0.0038579903,868,6.3314204,0.9068509787321091,1022.3687885700002,1320.65
1779712,0.0128417965,-0.003192551,542,3649.736466884613,1779712,9.103239,0.001110159,869,6.332104,0.9605715833604336,1006.7152842500001,1305.63
1781760,0.0061035156,-0.0006150423,507,3653.5129084587097,1781760,20.469137,0.001005271,870,6.337787,0.8986086025834084,1021.26877584,1321.3
1783808,0.06577148,-0.004696881,510,3657.5490226745605,1783808,20.513174,0.0052517843,871,6.342401,0.8821263611316681,1020.75084168,1321.3
1785856,0.022509765,-0.0010116526,494,3661.5629756450653,1785856,20.104649,0.0023090057,872,6.3425655,0.8908920511603355,1035.7878351900001,1336.39
1787904,0.04526367,-0.0026759617,496,3665.701192855835,1787904,20.359173,0.0038647093,873,6.330058,0.875612847507,1035.07742241,1336.39
1789952,0.035888672,-0.0028523966,500,3669.8302330970764,1789952,20.336529,0.0033291162,874,6.318772,0.8743827939033508,1035.7624049499998,1336.39
1792000,0.04663086,-0.0026625835,547,3673.923991918564,1792000,21.663582,0.0041103074,875,6.3209453,0.8248860388994217,1035.7697374499999,1336.39
1794048,0.022753906,-0.000975143,530,3677.6704297065735,1794048,11.906889,0.0021239056,876,6.331479,0.9358284324407578,1030.52044362,1336.39
1796096,0.029785156,-0.0014888208,495,3681.531571149826,1796096,20.203348,0.002922267,877,6.3254356,0.8676356971263885,1030.35110582,1336.39
1798144,0.06040039,-0.005082175,514,3685.661762714386,1798144,20.225445,0.0047466955,878,6.3122864,0.8825921416282654,1030.70595605,1336.39
1800192,0.021777343,-0.0029011106,477,3689.6442215442657,1800192,20.239876,0.0021377122,879,6.314042,0.8717574179172516,1045.7896233,1350.86
1802240,0.036572266,-0.0043012523,473,3693.9366908073425,1802240,20.239277,0.0035902287,880,6.312299,0.8804067522287369,1061.8431858000001,1366.36
1804288,0.013525391,4.8599672e-06,468,3698.2609248161316,1804288,20.072878,0.0016168717,881,6.308265,0.8728648871183395,1077.33079202,1381.78
1806336,0.047558594,-0.0032689318,491,3702.6317093372345,1806336,20.29145,0.004020932,882,6.3027754,0.8825521245598793,1092.29606946,1395.87
1808384,0.015136719,-0.0013496459,478,3706.7961192131042,1808384,20.109415,0.0018383376,883,6.301671,0.8665455430746078,1092.17775325,1395.87
1810432,0.015576172,-0.0019263474,509,3711.07345867157,1810432,20.355507,0.0017528009,884,6.2953734,0.8727983981370926,1108.89066537,1412.52
1812480,0.034423828,-0.0039182226,497,3715.0916051864624,1812480,20.274761,0.0028275263,885,6.30554,0.8650720864534378,1109.06465956,1412.52
1814528,0.025439452,-0.0024339391,501,3719.205770969391,1814528,20.305004,0.0025048244,886,6.3150177,0.8786328807473183,1109.27520771,1412.52
1816576,0.055419922,-0.0025324563,487,3723.2940168380737,1816576,20.130884,0.00424496,887,6.3178663,0.8697375357151031,1113.0491931099998,1412.52
1818624,0.019921875,-0.0024566646,504,3727.498010635376,1818624,19.996542,0.0024160508,888,6.3063054,0.8684191107749939,1128.1672424899998,1426.95
1820672,0.055859376,-0.004109884,499,3731.5569565296173,1820672,20.334366,0.004711676,889,6.3016405,0.8700380325317383,1143.5891657,1441.39
1822720,0.035058595,-0.0042503877,525,3735.6586108207703,1822720,30.924866,0.0030907318,890,6.3103075,0.8819416761398315,1145.0845878199998,1441.33
1824768,0.016552735,-0.0020302888,503,3739.5554938316345,1824768,32.712986,0.001769209,891,6.318245,0.870387464761734,1145.7720173199998,1439.87
1826816,0.051464844,-0.005179172,557,3743.621502637863,1826816,14.051657,0.0038425275,892,6.319614,0.7259994745254517,1141.6245734099998,1439.87
1828864,0.08632813,-0.007930169,548,3747.2979912757874,1828864,11.4454975,0.006537738,893,6.322837,0.799095407128334,1151.53434179,1454.82
1830912,0.054736327,-0.002442637,504,3751.0332300662994,1830912,20.01025,0.004354786,894,6.32524,0.8820148408412933,1151.16242204,1454.82
1832960,0.015332031,-0.002035664,516,3755.0909082889557,1832960,19.759602,0.001666661,895,6.328915,0.8676431775093079,1151.29301416,1454.82
1835008,0.020996094,-0.0035450798,503,3759.055233478546,1835008,20.835419,0.0023113976,896,6.3424206,0.8617762178182602,1166.96495789,1469.99
1837056,0.052441407,-0.0025634211,522,3763.123771905899,1837056,20.624527,0.004313468,897,6.34628,0.871644452214241,1167.21696751,1469.99
1839104,0.033496093,-0.0015570819,492,3767.0447442531586,1839104,19.910732,0.0032310009,898,6.3481765,0.8804869204759598,1182.97879279,1485.59
1841152,0.03017578,-0.0023970562,480,3771.2038056850433,1841152,20.046146,0.0028180843,899,6.357703,0.8814164102077484,1197.94339754,1500.03
1843200,0.021875,-0.0014550899,532,3775.465457201004,1843200,20.954182,0.0021556646,900,6.362341,0.8684857189655304,1209.7006166299998,1514.08
1845248,0.043554686,-0.0028443139,508,3779.314439535141,1845248,19.861126,0.0039748386,901,6.358085,0.8918785005807877,1224.21431071,1528.48
1847296,0.030810546,-0.0033234581,529,3783.3461933135986,1847296,20.828669,0.002865489,902,6.3603106,0.8787030801177025,1223.2161060499998,1528.48
1849344,0.035986327,-0.002913742,519,3787.2142362594604,1849344,19.447334,0.003064892,903,6.3662767,0.8815443739295006,1238.15809278,1543.84
1851392,0.03378906,-0.002244079,512,3791.155616044998,1851392,20.3214,0.0029629632,904,6.3688145,0.8834675550460815,1253.63502022,1559.37
1853440,0.076171875,-0.004660069,519,3795.154543399811,1853440,20.235378,0.0055934647,905,6.368299,0.8810168579220772,1269.01669118,1575.01
1855488,0.027636718,-0.003268088,506,3799.09570145607,1855488,20.112259,0.0028707343,906,6.3545656,0.8701406866312027,1269.86130711,1575.01
1857536,0.074121095,-0.006396831,502,3803.1390368938446,1857536,20.178802,0.005932314,907,6.3530407,0.887972429394722,1285.62183144,1590.4
1859584,0.04135742,-0.004879093,543,3807.2114911079407,1859584,24.44044,0.0033971905,908,6.358804,0.6678369343280792,1296.12601805,1605.69
1861632,0.06635742,-0.005957651,498,3810.97917675972,1861632,20.271427,0.0056254407,909,6.3565702,0.8676336407661438,1310.64796593,1620.8
1863680,0.07563476,-0.0072872876,498,3815.091241836548,1863680,19.7828,0.00568918,910,6.355384,0.8811817094683647,1326.8391995800002,1636.46
1865728,0.035351563,-0.0034535578,500,3819.1990456581116,1865728,20.01385,0.0032060593,911,6.349009,0.8748418688774109,1342.29410175,1651.92
1867776,0.018359374,-0.0023566037,511,3823.287739753723,1867776,19.755959,0.0021781416,912,6.339868,0.8634713292121887,1357.48471438,1666.92
1869824,0.020898437,-0.002814945,500,3827.2899849414825,1869824,20.199348,0.0019912678,913,6.3422666,0.8703612387180328,1372.9709004799997,1681.94
1871872,0.022509765,-0.0018935787,497,3831.3794491291046,1871872,20.120157,0.0024307482,914,6.3488383,0.8680261671543121,1387.60394592,1696.11
1873920,0.03720703,-0.0046287915,497,3835.4959242343903,1873920,21.11913,0.0032743835,915,6.354308,0.871084675192833,1387.6515970700002,1696.11
1875968,0.02080078,-0.0026716571,516,3839.615647792816,1875968,20.39654,0.0023308215,916,6.3466244,0.8768134117126465,1401.5635614300002,1710.27
1878016,0.034277342,-0.0018912433,513,3843.5850734710693,1878016,20.318798,0.003323571,917,6.338708,0.877246119081974,1418.3183897200004,1727.85
1880064,0.06669922,-0.0031527835,543,3847.572536468506,1880064,12.06152,0.0060273083,918,6.339771,0.7539405226707458,1414.1834707600003,1727.85
1882112,0.04145508,-0.0033626356,507,3851.3380692005157,1882112,21.591587,0.0035095755,919,6.338269,0.8835315182805061,1430.94001399,1745.93
1884160,0.031689454,-0.005258979,507,3855.377093553543,1884160,7.5705605,0.0031959526,920,6.34201,0.9524885006248951,1416.73034498,1730.62
1886208,0.032470703,-0.004399025,511,3859.4148614406586,1886208,14.901838,0.0031904909,921,6.3315883,0.9130540266633034,1431.7314828199999,1745.13
1888256,0.05649414,-0.0074215992,502,3863.416913509369,1888256,14.890272,0.00517596,922,6.307271,0.9078697636723518,1446.2647140099998,1759.49
1890304,0.029833984,-0.005360496,504,3867.496793985367,1890304,15.692438,0.0034733363,923,6.2753687,0.8951246589422226,1459.9492804999995,1771.73
1892352,0.039013673,-0.0035677277,493,3871.5592153072357,1892352,16.149796,0.0036507505,924,6.2421117,0.8958516344428062,1461.9439931099998,1771.73
1894400,0.0418457,-0.004071936,500,3875.7064955234528,1894400,16.377363,0.004071684,925,6.226585,0.8913581892848015,1477.1649828700001,1786.14
1896448,0.080761716,-0.0048617953,509,3879.802269935608,1896448,17.603405,0.0063403575,926,6.215802,0.8884768262505531,1493.7865603000005,1802.76
1898496,0.08017578,-0.005895511,511,3883.820654630661,1898496,17.533432,0.0067321444,927,6.2161937,0.8824617490172386,1508.3341949000003,1817.23
1900544,0.029150391,-0.0061511467,555,3887.828542470932,1900544,43.44668,0.0025783586,928,6.2115355,0.6261531114578247,1464.2589474799997,1766.93
1902592,0.103710935,-0.0049671,508,3891.5131690502167,1902592,20.071125,0.0080297645,929,6.2229834,0.8607008904218674,1465.5924249099999,1766.93
1904640,0.023828125,-0.0009986631,503,3895.5444843769073,1904640,19.673075,0.0024028048,930,6.2415347,0.8572786599397659,1466.59512853,1766.93
1906688,0.0737793,-0.0037968562,493,3899.6121323108673,1906688,19.675291,0.0064013475,931,6.239169,0.8819371536374092,1481.8562038999999,1781.57
1908736,0.0496582,-0.0034193299,519,3903.765998363495,1908736,20.574081,0.0039786743,932,6.2262073,0.8766981288790703,1495.02357561,1794.72
1910784,0.03676758,-0.0060534915,527,3907.712682247162,1910784,28.747898,0.003832753,933,6.229331,0.8748095631599426,1509.7930860400002,1811.66
1912832,0.02890625,-0.002754525,499,3911.5993740558624,1912832,19.655987,0.0037492507,934,6.2402644,0.8672027140855789,1510.0104909499998,1811.66
1914880,0.04018555,-0.0022399325,513,3915.698842048645,1914880,19.866415,0.004030982,935,6.251957,0.8785738423466682,1523.8231706899999,1825.44
1916928,0.04790039,-0.008804494,539,3919.683914422989,1916928,20.749752,0.0057969326,936,6.2585387,0.9107671529054642,1495.6891025699995,1794.85
1918976,0.055273436,-0.0028844236,500,3923.480626106262,1918976,20.127604,0.0044371383,937,6.275728,0.8696996420621872,1494.2927726699997,1794.85
1921024,0.04042969,-0.004657713,535,3927.569934129715,1921024,33.449074,0.0043379646,938,6.290992,0.8698600828647614,1479.7915849899998,1780.6
1923072,0.032958984,-0.0031636977,515,3931.3962314128876,1923072,7.4603767,0.0032903086,939,6.301755,0.9616020284593105,1479.38534088,1779.61
1925120,0.04194336,-0.0025025415,497,3935.3694841861725,1925120,19.782215,0.0037564219,940,6.310158,0.8739155530929565,1479.2193974300003,1779.61
1927168,0.018847656,-0.004975426,519,3939.4894766807556,1927168,29.15652,0.0025568972,941,6.3234596,0.886306643486023,1464.4825809200004,1764.35
1929216,0.05078125,-0.0034409098,511,3943.429396390915,1929216,20.326077,0.0043435744,942,6.3319945,0.8729709535837173,1464.08732868,1764.35
1931264,0.028076172,-0.0057426756,524,3947.432362794876,1931264,32.879143,0.0026255113,943,6.335511,0.8866788148880005,1434.5256895600003,1734.02
1933312,0.013134765,-0.0038759592,520,3951.3339285850525,1933312,3.7814574,0.0014700921,944,6.3478804,0.9807058218866587,1419.29241079,1718.78
1935360,0.023974609,-0.0016736884,503,3955.266762495041,1935360,20.066656,0.0023841737,945,6.355186,0.8781522512435913,1433.9142359900004,1732.84
1937408,0.043701172,-0.0029549887,502,3959.332777261734,1937408,19.96609,0.003930212,946,6.349792,0.8841233178973198,1450.7072442400001,1750.66
1939456,0.03276367,-0.0015237018,554,3963.4097125530243,1939456,21.496187,0.0029314754,947,6.341937,0.7824314832687378,1450.12333414,1750.66
1941504,0.040380858,-0.0049187667,537,3967.104572534561,1941504,31.650082,0.00417432,948,6.3443584,0.8686362504959106,1432.16151149,1735.21
1943552,0.05883789,-0.0039939256,530,3970.917937040329,1943552,19.827785,0.005418012,949,6.363717,0.8669756501913071,1448.85636681,1752.63
1945600,0.028320312,-0.002885654,525,3974.775892496109,1945600,19.871283,0.002847901,950,6.374564,0.8585624098777771,1448.40791323,1752.63
1947648,0.03515625,-0.0036766406,521,3978.6734325885773,1947648,19.927631,0.0033583115,951,6.371097,0.8614995926618576,1464.3297862300003,1770.38
1949696,0.0359375,-0.0024144598,512,3982.6025218963623,1949696,19.197407,0.0033950019,952,6.372319,0.8639146536588669,1463.89007171,1770.38
