clipfrac,policy_loss,value_loss,ep_reward_mean,total_timesteps,policy_entropy,n_updates,explained_variance,fps,time_elapsed,serial_timesteps,approxkl,ep_len_mean
0.07099609,-0.0026370022,19.73665,1995.8223149699998,792576,2.4104073,387,0.032691359519958496,383,1656.3821334838867,792576,0.005866193,2019.16
0.09609375,-0.0016317843,20.273937,1999.43172632,794624,2.4266765,388,0.01198124885559082,380,1661.728121995926,794624,0.0071649775,2022.37
0.107421875,-0.006414555,20.336132,1999.8133633799996,796672,2.4249842,389,0.0056182146072387695,393,1667.1093845367432,796672,0.007943727,2022.37
0.027783204,0.00028647433,20.54655,2010.1546678499994,798720,2.4313169,390,0.0018167495727539062,384,1672.3148140907288,798720,0.0028626355,2032.33
0.025830079,1.6920525e-05,20.596804,2010.2931266199998,800768,2.4454668,391,-0.0027505159378051758,428,1677.6432945728302,800768,0.0026019278,2032.33
0.025195312,0.00030024903,20.497591,2010.63980189,802816,2.4532664,392,0.0010406970977783203,426,1682.4270722866058,802816,0.002833512,2032.33
0.0089355465,0.00015480748,20.439137,2010.9793917900001,804864,2.4623613,393,-0.002195596694946289,402,1687.226458311081,804864,0.001241319,2032.33
0.015332031,0.00041277526,20.407448,2017.09817404,806912,2.4788518,394,0.0007319450378417969,411,1692.3146574497223,806912,0.0018653969,2037.63
0.042773437,-0.0012435878,20.246046,2017.1915867599998,808960,2.4891691,395,0.004743397235870361,416,1697.2955718040466,808960,0.0038698588,2037.63
0.024560547,-0.00055274804,20.290632,2017.5507920500002,811008,2.4962227,396,0.006370604038238525,451,1702.2094955444336,811008,0.002481789,2037.63
0.029638672,-0.00014894888,20.335175,2017.58409446,813056,2.5111938,397,0.0036122798919677734,434,1706.7414388656616,813056,0.0031344318,2037.63
0.034472656,-0.0006618581,20.365911,2018.03084884,815104,2.514937,398,0.003237128257751465,411,1711.454354763031,815104,0.0036289294,2037.63
0.03251953,-0.001490019,20.383831,2022.7966260299997,817152,2.5122054,399,-0.00011372566223144531,388,1716.437248468399,817152,0.0030883867,2040.25
0.008447265,0.00078270986,20.388317,2022.9903867,819200,2.5201986,400,-0.005350947380065918,441,1721.7030756473541,819200,0.0015624845,2040.25
0.06303711,-0.0035938763,20.195839,2023.4125684299997,821248,2.526855,401,0.007491648197174072,421,1726.3463752269745,821248,0.0050678193,2040.25
0.041894533,-0.0020167604,20.230938,2024.1334822,823296,2.5282412,402,-0.0056389570236206055,420,1731.2022914886475,823296,0.0037490237,2040.25
0.026855469,-0.0010587015,20.190964,2025.2774042799997,825344,2.5245662,403,-0.0011175870895385742,419,1736.0759513378143,825344,0.002683153,2040.92
0.083496094,-0.0026912764,20.194363,2026.4098089999998,827392,2.538573,404,-6.794929504394531e-05,430,1740.9549388885498,827392,0.0063581043,2041.21
0.062646486,-0.0012894825,19.963694,2026.4587865899996,829440,2.5533926,405,0.006660044193267822,375,1745.7155113220215,829440,0.005329293,2041.21
0.023876954,-0.00017199472,18.752987,2026.49449617,831488,2.5497308,406,0.07240980863571167,364,1751.16485953331,831488,0.0027643559,2041.21
0.046728514,-0.0007884184,19.746319,2026.78989533,833536,2.5459146,407,0.0006868243217468262,404,1756.782380104065,833536,0.0038419168,2041.21
0.035498045,-0.0018548345,19.355877,2026.7846262300002,835584,2.5464916,408,0.039476871490478516,425,1761.8416321277618,835584,0.003276175,2041.21
0.043603517,-0.00071858696,19.30665,2026.8580741500002,837632,2.5503433,409,0.04035377502441406,382,1766.655262708664,837632,0.0037920598,2041.21
0.049853515,-0.0014835738,18.451384,2026.8940495300005,839680,2.547361,410,0.1103893518447876,337,1772.0170123577118,839680,0.0042917994,2041.21
0.014257813,-0.00057489413,19.906673,2026.97596935,841728,2.5445435,411,0.007686913013458252,384,1778.08194565773,841728,0.00209122,2041.21
0.08320312,-0.004863848,20.498081,2027.0391033,843776,2.544716,412,-0.025106191635131836,391,1783.4130244255066,843776,0.0063806325,2041.21
0.019921875,-8.5007105e-06,20.282724,2027.0730113900001,845824,2.5597677,413,-0.006313800811767578,423,1788.648885011673,845824,0.0021595794,2041.21
0.04975586,0.00019506119,19.921057,2027.1485802800003,847872,2.571912,414,0.017744898796081543,414,1793.4880158901215,847872,0.0043811454,2041.21
0.04506836,-0.00061544677,20.132332,2027.16724149,849920,2.571785,415,-0.008774518966674805,376,1798.4251413345337,849920,0.003970656,2041.21
0.0056640627,0.00027814292,20.046,2027.29522253,851968,2.5776045,416,-0.003005504608154297,384,1803.8694083690643,851968,0.00086230005,2041.21
0.06044922,-0.00092705974,19.577557,2027.6007730199997,854016,2.5824606,417,0.018851041793823242,408,1809.1953630447388,854016,0.005103716,2041.21
0.011914062,-0.0003628566,20.023497,2027.7800313999996,856064,2.5756145,418,0.0022782087326049805,364,1814.2099213600159,856064,0.0020853244,2041.21
0.06738281,-0.0020503628,20.113293,2033.27518835,858112,2.5630949,419,-0.009356141090393066,371,1819.8220427036285,858112,0.0054409974,2046.38
0.043408204,-0.00096429465,20.086834,2037.0241708300005,860160,2.5595937,420,-0.001807570457458496,392,1825.3388967514038,860160,0.0040397076,2049.0
0.08588867,-0.0020593377,20.00065,2037.0649203300004,862208,2.5651274,421,-0.0011245012283325195,370,1830.5624854564667,862208,0.006256018,2049.0
0.07670899,-0.0032656174,20.057549,2037.1469161300004,864256,2.5732186,422,-0.006502509117126465,385,1836.0858113765717,864256,0.005917672,2049.0
0.0637207,-0.0024915864,19.977713,2037.3663856800003,866304,2.5729814,423,-0.006014347076416016,354,1841.3990969657898,866304,0.005059934,2049.0
0.019042969,-0.00020671503,19.973495,2037.4083443700001,868352,2.584903,424,-0.0005664825439453125,377,1847.1764857769012,868352,0.0021845545,2049.0
0.018847656,-0.00023988732,19.96312,2037.47180368,870400,2.6002688,425,-0.00039756298065185547,400,1852.6090998649597,870400,0.0020817572,2049.0
0.01796875,0.0001206638,19.976234,2037.5099309600002,872448,2.6076264,426,-0.0015670061111450195,436,1857.72691822052,872448,0.0023895132,2049.0
0.0871582,-0.002164332,19.741499,2037.4824244000004,874496,2.6016152,427,-0.007826089859008789,430,1862.4167652130127,874496,0.0068305978,2049.0
0.1284668,-0.0050191553,19.80569,2037.44948772,876544,2.5990007,428,0.0034882426261901855,411,1867.1733174324036,876544,0.00917372,2049.0
0.06337891,-0.0015865632,20.00958,2037.4670205899997,878592,2.6049685,429,-0.004528403282165527,424,1872.1522119045258,878592,0.0051510273,2049.0
0.02602539,0.0002905784,19.849415,2037.4502958299997,880640,2.6119637,430,0.0066294074058532715,425,1876.9817116260529,880640,0.0026410075,2049.0
0.035595704,0.0003093266,19.859478,2037.4285355400002,882688,2.6127324,431,0.010062098503112793,412,1881.7919285297394,882688,0.0036924935,2049.0
0.077539064,-0.0021305818,19.97704,2037.45299599,884736,2.6077285,432,0.011295318603515625,406,1886.760853767395,884736,0.005725112,2049.0
0.05024414,-0.0012720755,20.295788,2037.4835232700002,886784,2.6060386,433,-0.010302901268005371,391,1891.7994058132172,886784,0.0044360957,2049.0
0.047802735,-0.000856031,20.215313,2037.5057309100002,888832,2.612737,434,-0.005463361740112305,354,1897.027961730957,888832,0.0042024674,2049.0
0.016455078,-0.0009753058,20.248802,2037.4746167000005,890880,2.6267743,435,-0.008046269416809082,345,1902.8062081336975,890880,0.0019980879,2049.0
0.014257813,-0.00013498815,19.740211,2037.4204012300004,892928,2.633497,436,0.027804970741271973,376,1908.7331490516663,892928,0.00222851,2049.0
0.03227539,0.0001178554,19.994604,2037.34943431,894976,2.6299562,437,0.005239963531494141,411,1914.1749951839447,894976,0.002939516,2049.0
0.041064452,-0.0026338708,20.152264,2037.3455794100003,897024,2.6274457,438,-0.006145119667053223,419,1919.1470160484314,897024,0.0037573124,2049.0
0.035205077,-0.000545418,19.789148,2037.3951378800004,899072,2.635509,439,0.02805614471435547,355,1924.0245568752289,899072,0.003172754,2049.0
0.018652344,-0.00095356116,20.22662,2037.49931909,901120,2.6446126,440,-0.0005748271942138672,290,1929.7908251285553,901120,0.002298193,2049.0
0.020361328,-0.0001630276,20.183378,2037.5551722699997,903168,2.6493673,441,0.002105712890625,291,1936.8363242149353,903168,0.0024282276,2049.0
0.030322265,0.00091564574,20.295073,2037.5441695900001,905216,2.653687,442,-0.0014742612838745117,283,1943.864443063736,905216,0.0027216035,2049.0
0.02236328,0.00035244104,20.222668,2037.5318770899999,907264,2.6649969,443,-0.004021763801574707,345,1951.0823662281036,907264,0.0021687914,2049.0
0.020654297,3.5834266e-06,20.10138,2037.5949697199999,909312,2.6652625,444,0.0028290152549743652,288,1957.0029587745667,909312,0.0026332587,2049.0
0.058300782,-0.0006694306,20.20729,2037.5380582599996,911360,2.6581862,445,-0.0013376474380493164,342,1964.1122386455536,911360,0.0048312778,2049.0
0.016357422,-0.0004110563,20.032778,2037.40451556,913408,2.6581974,446,0.00554889440536499,378,1970.100393295288,913408,0.002093848,2049.0
0.036865234,-0.00032495943,20.202862,2037.3462260499998,915456,2.6686516,447,-0.005028247833251953,364,1975.5082240104675,915456,0.0032204054,2049.0
0.04345703,-0.0023441392,20.098774,2037.28696829,917504,2.6924422,448,0.002455592155456543,360,1981.1289315223694,917504,0.0037602026,2049.0
0.020751953,-0.0008578625,20.155855,2037.2436174000002,919552,2.7102942,449,-0.000347137451171875,347,1986.8152439594269,919552,0.0023137727,2049.0
0.017529298,0.00064175954,19.733442,2037.1846975699998,921600,2.709395,450,0.011336743831634521,384,1992.7151720523834,921600,0.002182111,2049.0
0.028125,0.00048736538,19.896544,2037.1226965600001,923648,2.710895,451,-0.011603951454162598,385,1998.0405223369598,923648,0.0028601359,2049.0
0.06708984,-0.0020162924,19.897905,2037.1417991900003,925696,2.7116518,452,0.004422605037689209,363,2003.360433101654,925696,0.0052822614,2049.0
0.043701172,-0.0013926935,19.842918,2037.2026442500003,927744,2.7146964,453,0.0044138431549072266,347,2008.9973983764648,927744,0.0038888059,2049.0
0.042285156,-0.0014331656,19.78631,2037.1148938800002,929792,2.7130353,454,0.009327173233032227,337,2014.8974583148956,929792,0.0037334014,2049.0
0.079638675,-0.001774493,19.632265,2037.0831210500005,931840,2.7155461,455,0.02641826868057251,390,2020.9577078819275,931840,0.005917995,2049.0
0.0362793,-0.0014610337,20.05038,2037.0228211100005,933888,2.7296379,456,0.003991842269897461,389,2026.2089660167694,933888,0.003549613,2049.0
0.062060546,-0.0030519138,20.187815,2037.0232982700004,935936,2.7323575,457,0.0040552616119384766,415,2031.4704911708832,935936,0.005084981,2049.0
0.04663086,0.001009464,20.421986,2036.9958582400004,937984,2.737414,458,-0.005497455596923828,375,2036.396457195282,937984,0.004236895,2049.0
0.11635742,-0.0046313046,20.250332,2036.9453936900004,940032,2.7507615,459,0.004417896270751953,439,2041.8536684513092,940032,0.009298937,2049.0
0.00834961,0.0002102165,20.31878,2036.9439115900002,942080,2.7725632,460,-0.0001628398895263672,424,2046.5113453865051,942080,0.0010666722,2049.0
0.020751953,-0.0007527871,20.316177,2036.9614097899998,944128,2.7818987,461,-0.00206756591796875,416,2051.340528011322,944128,0.0021593333,2049.0
0.023925781,-0.0015027205,20.24506,2036.9861446000002,946176,2.7868457,462,-0.005347490310668945,393,2056.261265516281,946176,0.0024447571,2049.0
0.01850586,-0.00047032526,20.188553,2036.9340054499999,948224,2.8045523,463,-0.0008047819137573242,420,2061.462687730789,948224,0.0020878112,2049.0
0.030664062,-4.9443293e-05,19.939053,2036.8646626,950272,2.8128324,464,0.01139765977859497,413,2066.3373951911926,950272,0.0032144017,2049.0
0.06948242,-0.0039997785,20.057354,2036.8450055799997,952320,2.815268,465,0.008777141571044922,434,2071.2936358451843,952320,0.0055151964,2049.0
0.027197266,-0.0019551413,20.356974,2036.8129485799998,954368,2.8251061,466,0.00512850284576416,401,2076.0056381225586,954368,0.0023888426,2049.0
0.04375,-0.003973757,20.32726,2036.7838625099998,956416,2.8353086,467,-0.0006350278854370117,427,2081.1090757846832,956416,0.0040451577,2049.0
0.032958984,-0.0020672975,20.117893,2036.6737161899998,958464,2.8320959,468,0.010403454303741455,399,2085.8993113040924,958464,0.0033035236,2049.0
0.02841797,-0.0012677137,20.288708,2036.61308034,960512,2.8342519,469,-0.0026099681854248047,407,2091.02063703537,960512,0.0027550342,2049.0
0.043164063,-0.0024425925,20.205381,2036.56283551,962560,2.836558,470,-0.005910992622375488,375,2096.046037197113,962560,0.003956361,2049.0
0.011572266,-0.0002909409,20.101025,2036.47220602,964608,2.8312013,471,0.00032526254653930664,415,2101.502716064453,964608,0.0017693561,2049.0
0.04873047,-0.003909279,20.11951,2036.4207447600002,966656,2.8367965,472,5.8531761169433594e-05,432,2106.4309298992157,966656,0.004135683,2049.0
0.049365234,-0.0022371185,20.093708,2036.4261387499998,968704,2.8469672,473,0.0016546249389648438,425,2111.165095806122,968704,0.004192759,2049.0
0.048046876,-0.0020239912,19.935421,2036.43334233,970752,2.8531356,474,0.014644861221313477,361,2115.982024908066,970752,0.004433473,2049.0
0.044140626,-0.0011656574,20.164677,2036.45769601,972800,2.860511,475,-0.0035115480422973633,422,2121.652921438217,972800,0.0037010857,2049.0
0.045947265,-0.0023261479,19.91803,2036.5139876,974848,2.862589,476,0.015270709991455078,386,2126.5084137916565,974848,0.0044149705,2049.0
0.064697266,-0.0025522676,19.955902,2036.5910343900002,976896,2.8733258,477,0.011539280414581299,420,2131.8145666122437,976896,0.0052222833,2049.0
0.014453125,-0.00014088568,19.831957,2036.5653396100001,978944,2.890386,478,0.016019701957702637,391,2136.6823687553406,978944,0.0016985883,2049.0
0.088330075,-0.0039651087,20.047283,2036.5906025200002,980992,2.8921793,479,-0.009835124015808105,367,2141.9164295196533,980992,0.0069044554,2049.0
0.0625,-0.0015259193,19.883236,2036.5657385500003,983040,2.896749,480,0.007439911365509033,314,2147.4855909347534,983040,0.0049807876,2049.0
0.019580077,-0.0009639575,19.971699,2036.55946794,985088,2.8994813,481,0.003074049949645996,329,2153.995330810547,985088,0.0023155538,2049.0
0.026855469,-0.00074921246,19.88765,2036.60018368,987136,2.9111595,482,-0.01482391357421875,309,2160.202248811722,987136,0.0027977484,2049.0
0.023095703,-0.00012967324,19.779348,2036.5422852200002,989184,2.9186814,483,0.004524648189544678,327,2166.8187255859375,989184,0.0026727342,2049.0
0.035498045,-0.0009805948,20.064426,2036.54710626,991232,2.91019,484,-0.004627108573913574,386,2173.08092713356,991232,0.0037540481,2049.0
0.07368164,-0.002860031,20.005745,2036.52819276,993280,2.9116292,485,-0.001378178596496582,400,2178.386147737503,993280,0.0055405223,2049.0
0.05234375,-0.002767825,20.099987,2036.5188579599999,995328,2.9182625,486,-0.0016573667526245117,379,2183.4956560134888,995328,0.0043868474,2049.0
0.029150391,-0.00042724595,19.939213,2036.5443191299998,997376,2.918159,487,0.0018462538719177246,407,2188.8859403133392,997376,0.0029219307,2049.0
0.05571289,-0.0023864047,19.867111,2036.5474317,999424,2.92466,488,0.0054746270179748535,392,2193.909333229065,999424,0.00481678,2049.0
