ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
610.99813939,5.451396,0.011328125,315392,315392,508,-0.0011042549,0.6761088371276855,1867.88,0.0019584908,602.3360760211945,1.667277,154
611.65012861,2.9791152,0.031640626,317440,317440,524,-0.0034035363,0.756606712937355,1861.2,0.0031066868,606.3619918823242,1.6545604,155
599.85957413,9.763311,0.044970702,319488,319488,501,-0.0039527803,0.5954611897468567,1806.11,0.0037532232,610.2667398452759,1.6530927,156
589.24654184,6.639538,0.036376953,321536,321536,536,-0.0036136587,0.7288968563079834,1760.9,0.0034046262,614.3509109020233,1.6706388,157
587.9919432199999,5.4592843,0.055615235,323584,323584,524,-0.004635222,0.744307667016983,1742.02,0.004413976,618.1658346652985,1.6835188,158
584.41592585,4.43764,0.021582032,325632,325632,547,-0.0010372229,0.8023049831390381,1719.79,0.0023238244,622.0702245235443,1.691508,159
586.45900651,2.6823864,0.0061035156,327680,327680,524,-0.00049417646,0.8232372552156448,1715.68,0.0012225829,625.8109676837921,1.6912321,160
590.03153861,4.3918443,0.037646484,329728,329728,515,-0.0016796647,0.6570940017700195,1715.68,0.0035517565,629.7148098945618,1.6906633,161
593.59015429,4.876998,0.037988283,331776,331776,501,-0.0005010836,0.6646057665348053,1715.68,0.0034049682,633.6881654262543,1.6948175,162
594.8868499700001,5.210147,0.046240233,333824,333824,502,-0.0010820411,0.7739677131175995,1703.62,0.0044824383,637.769543170929,1.7003857,163
599.2318131100001,4.840892,0.045458984,335872,335872,522,-0.0026476304,0.6690818667411804,1703.62,0.0041052164,641.8441500663757,1.6989638,164
591.4496609099999,9.751862,0.038623046,337920,337920,543,-0.0013057905,0.6625679135322571,1663.34,0.003455273,645.7617518901825,1.707799,165
593.0878132299999,3.9682298,0.04140625,339968,339968,539,-0.0023745499,0.7494940459728241,1657.39,0.0039572846,649.5312147140503,1.711653,166
590.5082579200001,7.4434266,0.059912108,342016,342016,548,-0.004328701,0.694659024477005,1635.86,0.0051911315,653.330070734024,1.7066883,167
589.03543272,3.6110084,0.05605469,344064,344064,550,-0.0026854654,0.7902057021856308,1624.61,0.004774829,657.0652914047241,1.7004602,168
