total_timesteps,serial_timesteps,time_elapsed,approxkl,policy_loss,ep_reward_mean,n_updates,ep_len_mean,explained_variance,clipfrac,fps,policy_entropy,value_loss
1589248,1589248,5664.658965110779,0.004861614,-0.0030174635,836.6011930500001,776,1308.22,0.6146585643291473,0.060546875,264,3.19863,9.437447
1591296,1591296,5672.395468235016,0.0040622056,-0.005013737,829.49687623,777,1297.6,0.9484123662114143,0.048828125,278,3.1995478,2.7918108
1593344,1593344,5679.749469280243,0.0060249576,-0.006008698,798.2998399299998,778,1249.66,0.6274029314517975,0.060058594,269,3.196484,45.266514
1595392,1595392,5687.335367441177,0.0039056693,-0.005743644,784.20170767,779,1230.39,0.8266069442033768,0.04243164,276,3.2020144,11.454707
1597440,1597440,5694.739053010941,0.0037951234,-0.0017809797,796.40899259,780,1247.09,0.7005937695503235,0.04350586,275,3.2049556,8.816224
1599488,1599488,5702.172132968903,0.0033816989,-0.00039652968,794.9598617900001,781,1247.09,0.5755818486213684,0.03730469,276,3.2000477,11.065638
1601536,1601536,5709.581381320953,0.002480742,-0.0021347909,781.6350557200001,782,1230.03,0.8084756731987,0.023535157,297,3.2010224,16.095158
1603584,1603584,5716.463563203812,0.0050978824,-0.007046394,780.8134004,783,1230.03,0.4895697832107544,0.05703125,287,3.2085865,10.667986
1605632,1605632,5723.577676534653,0.0032504797,-0.0028683196,770.9435180000002,784,1218.3,0.737242728471756,0.03745117,280,3.2144935,14.534418
1607680,1607680,5730.868140220642,0.0035566066,-0.0050828597,751.8686181400001,785,1190.71,0.8807051181793213,0.03828125,289,3.2246811,9.041475
1609728,1609728,5737.954824924469,0.0043360335,-0.0026067703,751.0557830500001,786,1190.71,0.756187841296196,0.048828125,276,3.2315762,8.774282
1611776,1611776,5745.3649916648865,0.00303155,-0.0030350322,751.9037801100001,787,1190.71,0.45900607109069824,0.03461914,266,3.2361088,13.197665
1613824,1613824,5753.063590049744,0.005174264,-0.00345021,751.4852800000002,788,1190.71,0.6930316984653473,0.06088867,282,3.2431874,9.16908
1615872,1615872,5760.303657531738,0.0036124405,-0.0036509715,734.3805044499999,789,1166.74,0.7602944672107697,0.04033203,283,3.245388,21.108706
1617920,1617920,5767.523777723312,0.0050639245,-0.0018234234,736.0068233299999,790,1169.49,0.6659880578517914,0.056005858,269,3.2435951,7.4799476
1619968,1619968,5775.129982471466,0.0036789482,-0.0034407247,719.2992350399999,791,1146.24,0.7549977600574493,0.04345703,261,3.2501736,9.547623
1622016,1622016,5782.972120285034,0.0036740503,-0.0035710572,728.2782700099998,792,1159.68,0.6552190780639648,0.042285156,290,3.249614,14.486735
1624064,1624064,5790.022564411163,0.0045982487,-0.0069533275,708.7359113,793,1127.76,0.8072762936353683,0.051171876,285,3.2434154,18.15201
1626112,1626112,5797.198535203934,0.0024832033,-0.0003318259,695.4021001600001,794,1110.75,0.7454036772251129,0.025634766,274,3.245726,13.025304
1628160,1628160,5804.669169425964,0.0029069495,-0.0060570138,697.9365957099998,795,1115.15,0.8807754889130592,0.034228515,290,3.2547069,10.028411
1630208,1630208,5811.709911346436,0.0024249842,-0.0036686987,680.4384778699999,796,1090.88,0.7554755061864853,0.025146484,294,3.265349,22.385895
1632256,1632256,5818.669478416443,0.0063901553,-0.004142786,682.2562457399998,797,1090.88,0.7043852210044861,0.07138672,309,3.2559147,10.54326
1634304,1634304,5825.282500505447,0.0038122437,-0.004250856,677.8271958299999,798,1084.8,0.812288299202919,0.041992188,316,3.260337,5.4786396
1636352,1636352,5831.754178285599,0.0027384793,-0.00332896,672.69939914,799,1079.09,0.7843637019395828,0.029785156,331,3.272719,12.846428
1638400,1638400,5837.937018156052,0.003713603,-0.0022232276,660.09737957,800,1062.52,0.6748241186141968,0.04272461,342,3.270258,14.592679
1640448,1640448,5843.917502880096,0.004367935,-0.002545627,671.3498157600001,801,1079.76,0.6106719076633453,0.052099608,307,3.277181,9.676725
1642496,1642496,5850.570811033249,0.0056932527,-0.005844207,675.6420992200002,802,1086.24,0.8489131480455399,0.063964844,308,3.2948601,4.8943253
1644544,1644544,5857.2051684856415,0.0053893384,-0.005743924,674.38861536,803,1086.24,0.5420026183128357,0.060058594,320,3.2887375,18.877182
1646592,1646592,5863.593070745468,0.0022203731,-0.00187288,677.3021460599999,804,1093.5,0.7772624790668488,0.02055664,335,3.27999,23.366339
1648640,1648640,5869.699345827103,0.008315758,-0.0043377904,687.4164845600001,805,1110.0,0.4566499590873718,0.09970703,310,3.2843966,10.458781
1650688,1650688,5876.305377006531,0.005766064,-0.0030282584,697.8761109800001,806,1126.8,0.6300761997699738,0.072314456,316,3.2863736,8.500001
1652736,1652736,5882.772648572922,0.0046461523,-0.0027394884,686.4107494900002,807,1111.95,0.7474312782287598,0.05317383,330,3.2880802,10.4660015
1654784,1654784,5888.973651647568,0.0056190602,-0.0059032748,678.16923192,808,1102.56,0.7639817446470261,0.06074219,323,3.2877662,14.895085
1656832,1656832,5895.313728094101,0.0065437956,-0.0045055565,667.1800295700002,809,1085.8,0.7938804030418396,0.06201172,340,3.2850125,10.922576
1658880,1658880,5901.33025097847,0.003592693,-0.0022596077,666.4537056300001,810,1085.8,0.7377451360225677,0.04018555,342,3.2811427,10.063243
1660928,1660928,5907.3144245147705,0.0050474945,-0.008556075,666.6883769299999,811,1085.24,0.8641422092914581,0.06523438,331,3.2835534,5.7496786
1662976,1662976,5913.488498210907,0.004220077,-0.0033979367,654.31719819,812,1070.84,0.6469376087188721,0.049560547,343,3.2875805,15.662794
1665024,1665024,5919.44876408577,0.0045545185,-0.003493676,654.2946373099999,813,1070.84,0.5128095746040344,0.04526367,388,3.287135,11.77559
1667072,1667072,5924.716072797775,0.0056487457,-0.0045648357,666.9426785499999,814,1088.3,0.6967122852802277,0.069970705,407,3.2860317,9.747208
1669120,1669120,5929.747203826904,0.0044889934,-0.004095806,667.7547763499999,815,1090.1,0.790292426943779,0.048193358,413,3.293937,11.610436
1671168,1671168,5934.702539920807,0.0032977823,-0.002059106,659.0957968499999,816,1071.34,0.7232264280319214,0.03261719,447,3.2958531,25.373463
1673216,1673216,5939.282801389694,0.0029336154,-0.004195716,630.5740226199999,817,1029.92,0.8165601342916489,0.032128908,433,3.291195,22.202908
1675264,1675264,5944.007668733597,0.0035420607,-0.003366279,637.5764635499999,818,1040.47,0.7243255078792572,0.04194336,417,3.29607,7.239232
1677312,1677312,5948.918984174728,0.0023748125,-0.0014792958,638.8173087399999,819,1039.46,0.6429006159305573,0.02607422,439,3.3008587,21.57464
1679360,1679360,5953.57671046257,0.0044964096,-0.0043521523,631.1477579499999,820,1028.27,0.7760221362113953,0.05366211,409,3.3049724,12.236463
1681408,1681408,5958.584215402603,0.0045240624,-0.00523252,631.5718739499999,821,1029.86,0.8074280321598053,0.04511719,433,3.3023224,8.943502
1683456,1683456,5963.308606147766,0.0026084506,-0.002576226,628.03237768,822,1024.88,0.8354842066764832,0.028955078,447,3.3069751,13.833704
1685504,1685504,5967.885474443436,0.0058765616,-0.0048799114,614.80906766,823,1009.11,0.6976523697376251,0.07099609,450,3.3118298,15.145404
1687552,1687552,5972.4360864162445,0.003761341,-0.0031509195,614.7941905,824,1009.11,0.6730647087097168,0.040771484,438,3.3193576,10.382332
1689600,1689600,5977.104368925095,0.0048934715,-0.0057295086,610.84290939,825,1004.61,0.7337195575237274,0.05390625,432,3.3205807,12.865855
1691648,1691648,5981.843072652817,0.0039313324,-0.0065547423,599.8506634400001,826,990.89,0.8443409502506256,0.043945312,442,3.3270123,13.45726
1693696,1693696,5986.475026369095,0.0037600652,-0.0029592135,607.62409976,827,1001.16,0.9074601903557777,0.042333983,427,3.3327942,6.8287954
1695744,1695744,5991.2695508003235,0.0025415535,-0.0029961795,621.37578103,828,1020.76,0.780919149518013,0.025927734,436,3.323349,14.407082
1697792,1697792,5995.962573766708,0.0041372804,-0.0038066406,635.2823020100001,829,1040.57,0.7741792351007462,0.046582032,434,3.330075,13.0640335
1699840,1699840,6000.671273469925,0.0036798771,-0.0046711606,622.75736494,830,1023.62,0.9304467290639877,0.038623046,448,3.318344,3.8622289
1701888,1701888,6005.2382798194885,0.004073368,-0.006647737,610.2694996700001,831,1001.69,0.7684110999107361,0.04838867,429,3.311034,25.148903
1703936,1703936,6010.002952337265,0.0019174938,-0.0016737671,596.04667948,832,976.98,0.5897127389907837,0.015966797,443,3.3068569,24.757717
1705984,1705984,6014.620674610138,0.0042475616,-0.0030957642,608.25954479,833,993.58,0.8462981879711151,0.048876952,445,3.304062,12.346369
1708032,1708032,6019.220430850983,0.0048416993,-0.005431406,607.01662681,834,991.98,0.8974616229534149,0.061181642,441,3.3014407,4.9612703
1710080,1710080,6023.864339351654,0.0029002007,-0.0031294716,577.5514505199999,835,949.04,0.8890781253576279,0.033740234,464,3.2989762,9.71548
1712128,1712128,6028.274202108383,0.0046693017,-0.00628232,586.3225354000001,836,962.19,0.7601475715637207,0.05571289,425,3.3018875,17.280083
1714176,1714176,6033.087136507034,0.0070210607,-0.0050473944,586.31469799,837,962.19,0.6804324090480804,0.078710936,391,3.3111248,9.633496
1716224,1716224,6038.324107885361,0.0025395,-0.0042000576,569.3062813299999,838,936.12,0.8424302339553833,0.023339843,456,3.3126793,15.181348
1718272,1718272,6042.812119722366,0.0038413056,-0.0041709566,578.86981356,839,951.35,0.5895683467388153,0.04506836,419,3.2953887,17.766026
1720320,1720320,6047.6912586688995,0.003374026,-0.002965585,587.01929539,840,965.52,0.6062361299991608,0.034814455,445,3.2957115,10.374805
1722368,1722368,6052.288287639618,0.0037311707,-0.0037483056,598.9689840200001,841,982.93,0.563509464263916,0.040039062,432,3.2821724,9.558928
1724416,1724416,6057.022077322006,0.0045339973,-0.0025969525,598.94633365,842,982.93,0.5605006217956543,0.04863281,418,3.2735646,9.803852
1726464,1726464,6061.916732311249,0.0036146534,-0.0043393695,610.3342952,843,999.94,0.6280052661895752,0.042138673,427,3.272028,9.421526
1728512,1728512,6066.703647375107,0.004619379,-0.004128939,622.58839865,844,1017.38,0.6176339685916901,0.054248046,433,3.2732215,10.263542
1730560,1730560,6071.43200969696,0.0032807956,-0.0038811886,632.8634533200001,845,1035.15,0.593633770942688,0.033935547,449,3.280908,10.461219
1732608,1732608,6075.989572525024,0.0063849455,-0.0042396546,644.3045132000001,846,1052.45,0.6577968597412109,0.08325195,443,3.2875504,9.349015
1734656,1734656,6080.60964679718,0.005064262,-0.007410092,641.9748696900001,847,1047.76,0.6770684123039246,0.057958983,431,3.2967033,20.864656
1736704,1736704,6085.35164308548,0.005971378,-0.0025142557,653.30134925,848,1064.59,0.5653164982795715,0.072460935,415,3.3092074,10.852985
1738752,1738752,6090.278813362122,0.0031740465,-0.0033643502,652.42865702,849,1064.29,0.9289659261703491,0.031982422,445,3.302072,3.8686454
1740800,1740800,6094.873084306717,0.004117893,-0.008172337,647.4933858599999,850,1055.55,0.8863679692149162,0.047167968,447,3.2920308,6.933319
1742848,1742848,6099.448312282562,0.003822505,-0.0041874847,662.64659868,851,1074.0,0.7851466834545135,0.0484375,450,3.2861314,14.229429
1744896,1744896,6103.994296073914,0.0060653873,-0.0017688589,675.02198918,852,1091.63,0.7239834368228912,0.0730957,437,3.285605,9.555685
1746944,1746944,6108.678886651993,0.0035118028,-0.004100438,676.3253882499998,853,1091.63,0.8588888496160507,0.03720703,446,3.283125,7.230201
1748992,1748992,6113.262667655945,0.0035908755,-0.0021880693,665.5741424599998,854,1074.94,0.8540178686380386,0.033935547,439,3.2825692,9.906946
1751040,1751040,6117.924016952515,0.003310827,-0.0034958697,674.17432321,855,1088.48,0.7805742025375366,0.038427733,452,3.2832935,10.191749
1753088,1753088,6122.446930170059,0.004489209,-0.0024770633,676.20498624,856,1088.48,0.706579864025116,0.052978516,445,3.286986,10.703999
1755136,1755136,6127.042808055878,0.0047158804,-0.004803131,674.53508682,857,1083.53,0.9196950271725655,0.05126953,434,3.2747738,4.5082617
1757184,1757184,6131.758893251419,0.0076672398,-0.006448748,687.5936243900001,858,1102.27,0.5977201759815216,0.09648438,428,3.2564056,9.242858
1759232,1759232,6136.535360574722,0.0031475548,-0.0033391449,699.49366876,859,1120.26,0.6797881126403809,0.034570314,441,3.254274,10.685537
1761280,1761280,6141.174208879471,0.0060408595,-0.0039934507,709.4650741,860,1136.55,0.5578640997409821,0.071875,426,3.2665188,8.374546
1763328,1763328,6145.975641489029,0.0047457293,-0.0043525905,720.80778868,861,1155.14,0.7432805895805359,0.05356445,436,3.2854543,10.365989
1765376,1765376,6150.665986537933,0.0037772753,-0.006485292,711.53311354,862,1137.85,0.6350714564323425,0.043310545,444,3.3024209,17.24539
1767424,1767424,6155.277241230011,0.0035127779,-0.0036741272,706.1049006600001,863,1130.68,0.7097140550613403,0.03754883,457,3.321315,22.49021
1769472,1769472,6159.7588567733765,0.0029350107,-0.0021237477,714.2531766200002,864,1141.57,0.7292370796203613,0.032226562,450,3.326891,9.167987
1771520,1771520,6164.308127403259,0.0053113084,-0.0031889514,724.96139011,865,1157.61,0.6511625051498413,0.060839843,424,3.321223,12.153206
1773568,1773568,6169.137180089951,0.0037006729,-0.0051826197,722.91585387,866,1154.53,0.751121923327446,0.042382814,415,3.328551,16.905624
1775616,1775616,6174.064371109009,0.0031749096,-0.0008226902,726.6724107500002,867,1155.09,0.715742290019989,0.030664062,435,3.3378804,8.740937
1777664,1777664,6178.768867731094,0.004160539,-0.0027024322,726.48721513,868,1155.09,0.467260479927063,0.05053711,449,3.3422904,10.397337
1779712,1779712,6183.3269255161285,0.002987111,-0.0010097099,725.73606424,869,1153.08,0.8229134678840637,0.030859375,431,3.3431149,12.658938
1781760,1781760,6188.071111917496,0.0031649726,-0.0054381425,706.85708192,870,1128.64,0.8126308917999268,0.028564453,444,3.3333423,10.662324
1783808,1783808,6192.679840564728,0.004075486,-0.0060566794,715.4610902500001,871,1139.18,0.7310145795345306,0.043261718,446,3.3348033,14.797612
1785856,1785856,6197.270203113556,0.0051654396,-0.0036102864,726.0770886599998,872,1156.86,0.5145027339458466,0.06323242,427,3.3476627,9.162249
1787904,1787904,6202.0638172626495,0.00483835,-0.0020438472,735.7966104599999,873,1172.55,0.5914306938648224,0.061328124,438,3.3662689,9.313013
1789952,1789952,6206.731661081314,0.0062362165,-0.007089191,747.9064663999999,874,1191.17,0.6486395597457886,0.067919925,428,3.3590024,9.6341715
1792000,1792000,6211.512865066528,0.0027085897,-0.0018720694,755.34738119,875,1199.23,0.6738170087337494,0.028759766,427,3.3484306,17.77413
1794048,1794048,6216.309438467026,0.009218903,-0.0074390643,767.8789431600001,876,1217.01,0.7100681066513062,0.119580075,437,3.3524418,8.8624325
1796096,1796096,6220.993830442429,0.0019422544,-0.0022194989,781.21172402,877,1235.33,0.6478691101074219,0.016064454,430,3.350469,11.448614
1798144,1798144,6225.748074054718,0.0043528504,-0.0058562784,791.1822223,878,1249.32,0.587240993976593,0.0546875,412,3.35271,11.80027
1800192,1800192,6230.711490869522,0.005000257,-0.0050663417,785.3854562600001,879,1241.52,0.8228879272937775,0.055126954,446,3.3604267,6.298768
1802240,1802240,6235.301506757736,0.0038344923,-0.0033126448,786.1319944700001,880,1241.52,0.6170248091220856,0.039648436,435,3.3613338,9.650736
1804288,1804288,6240.007576227188,0.0031845998,-0.0040002284,803.2588738300001,881,1266.65,0.7173299789428711,0.037109375,449,3.363046,14.418795
1806336,1806336,6244.568203449249,0.0027008462,-0.004058632,802.8253717000001,882,1266.65,0.6765166819095612,0.027978515,441,3.3630798,9.134212
1808384,1808384,6249.203413009644,0.0023048813,-8.452468e-06,814.8078311300001,883,1284.39,0.6541646718978882,0.022949219,429,3.3592186,8.5673
1810432,1810432,6253.977180480957,0.0045896107,-0.001827392,824.8645137300002,884,1298.13,0.6192985475063324,0.054394532,431,3.358677,8.358552
1812480,1812480,6258.725665569305,0.004634919,-0.0038059386,826.0508472800002,885,1300.65,0.7320395410060883,0.054248046,440,3.360677,14.503636
1814528,1814528,6263.379937887192,0.0046509504,-0.003883598,837.29096508,886,1318.49,0.43094104528427124,0.058203124,430,3.3747993,10.885745
1816576,1816576,6268.13897562027,0.0044470546,-0.002087573,836.3424063500001,887,1318.49,0.41951191425323486,0.056884766,413,3.3859055,11.14694
1818624,1818624,6273.089155197144,0.0040719174,-0.0029094564,847.610467,888,1334.26,0.5949722528457642,0.047460936,430,3.3842247,10.775537
1820672,1820672,6277.846625328064,0.0043731136,-0.006402393,824.70464038,889,1300.63,0.8497647047042847,0.050390624,447,3.3927722,10.36421
1822720,1822720,6282.426680326462,0.005310225,-0.0027789695,837.7906367699999,890,1318.45,0.6941908299922943,0.06577148,445,3.4065144,10.500539
1824768,1824768,6287.021837711334,0.002716895,-0.0036789146,851.6251974400001,891,1337.99,0.7172476053237915,0.0296875,429,3.4074593,14.378553
1826816,1826816,6291.79581952095,0.002745499,-0.0027722416,857.5774640700001,892,1345.8,0.571384847164154,0.031103516,436,3.4091842,11.776034
1828864,1828864,6296.483351230621,0.004150204,-0.003221389,863.83239659,893,1355.76,0.7345213294029236,0.049072266,444,3.4198558,13.177371
1830912,1830912,6301.095697641373,0.003697211,-0.0033644158,851.5902011,894,1338.77,0.8811859488487244,0.039453126,447,3.4280407,4.5845866
1832960,1832960,6305.669237136841,0.0022522523,-0.003296523,852.7533536699999,895,1340.91,0.6218993961811066,0.023339843,433,3.4335837,29.040829
1835008,1835008,6310.397223949432,0.002382526,-0.0018331148,850.9508947000002,896,1340.08,0.8857790306210518,0.027001953,434,3.433704,10.557396
1837056,1837056,6315.108314275742,0.0033219461,-0.0028104936,863.5942777900001,897,1357.66,0.7317346930503845,0.03730469,435,3.4295716,8.698024
1839104,1839104,6319.811705112457,0.0030593842,-0.0018023275,863.8597237099999,898,1357.66,0.6979655027389526,0.031884767,444,3.4272542,11.9807825
1841152,1841152,6324.4170916080475,0.0031918704,-0.003839773,879.19852876,899,1379.49,0.7825937718153,0.03491211,436,3.4231606,14.184918
1843200,1843200,6329.114142656326,0.003908704,-0.0040119137,873.8737370599999,900,1372.61,0.8891269564628601,0.043603517,426,3.4200928,5.149246
1845248,1845248,6333.915516138077,0.0057955356,-0.0057318923,886.72816063,901,1389.74,0.606800377368927,0.07133789,423,3.4206777,11.0342655
1847296,1847296,6338.751039505005,0.002796834,-0.0013948436,887.83549925,902,1391.34,0.6181636452674866,0.027050782,425,3.4103904,11.678855
1849344,1849344,6343.566224575043,0.0059370277,-0.0049864827,897.5302185599998,903,1405.67,0.6751313507556915,0.070214845,412,3.3868332,9.669555
1851392,1851392,6348.528821468353,0.0024798291,-0.0017889652,906.5362247799999,904,1417.5,0.6770988702774048,0.023242187,433,3.3799577,10.802662
1853440,1853440,6353.253240585327,0.004739627,-0.0035621324,918.2682952299999,905,1434.28,0.5913038551807404,0.055078126,432,3.3745914,12.356137
1855488,1855488,6357.994423389435,0.0055311704,-0.0054785013,917.1891317199999,906,1433.39,0.7081332802772522,0.06538086,439,3.3727899,15.775577
1857536,1857536,6362.655658960342,0.004403518,-0.0051647653,919.01469189,907,1435.66,0.7435687780380249,0.05263672,419,3.3852887,14.719528
1859584,1859584,6367.534840106964,0.0045422628,-0.002942676,928.97877456,908,1450.52,0.6675757467746735,0.05253906,433,3.3905022,9.60514
1861632,1861632,6372.257719039917,0.004935901,-0.0042589745,941.72670499,909,1467.84,0.6508937180042267,0.062402345,442,3.3902092,13.04496
1863680,1863680,6376.885544061661,0.0037342024,-0.006014856,935.73190422,910,1458.11,0.8100716471672058,0.044140626,444,3.389707,15.576352
1865728,1865728,6381.49280667305,0.0063676373,-0.003510197,948.3769406899999,911,1477.14,0.6228372156620026,0.07714844,440,3.3845024,8.982854
1867776,1867776,6386.139600992203,0.008331219,-0.0063255383,949.00002349,912,1477.14,0.6142942905426025,0.1059082,427,3.3870587,9.377519
1869824,1869824,6390.9310801029205,0.0041617737,-0.004257993,949.2797197499999,913,1477.14,0.6407768428325653,0.05283203,419,3.3910718,9.990578
1871872,1871872,6395.813719511032,0.0046229973,-0.005721441,950.51374719,914,1477.14,0.5601805150508881,0.057421874,422,3.3953063,13.224205
1873920,1873920,6400.666270017624,0.0029441807,-0.0044421265,919.7246433100001,915,1430.49,0.7949676215648651,0.029638672,437,3.3992443,14.484953
1875968,1875968,6405.352828741074,0.0032728307,-0.0035255812,908.60573378,916,1413.64,0.7122596800327301,0.038427733,442,3.396317,17.101074
1878016,1878016,6409.9780349731445,0.0047525577,-0.0033267997,921.2927885600001,917,1432.6,0.6319658160209656,0.05649414,424,3.3865504,15.373014
1880064,1880064,6414.807802438736,0.0074497545,-0.009003333,909.5951573100001,918,1414.78,0.7931961864233017,0.09106445,434,3.3829956,6.0831017
1882112,1882112,6419.527345895767,0.007416232,-0.0062422827,907.5746884,919,1412.2,0.7910849452018738,0.07680664,415,3.3973413,13.034167
1884160,1884160,6424.456634044647,0.003034369,-0.003184865,907.6930766899999,920,1412.2,0.5921163260936737,0.03334961,459,3.4064422,15.954964
1886208,1886208,6428.917462825775,0.0026302969,-0.0030888445,909.0837012799999,921,1417.98,0.6711023151874542,0.026660156,444,3.409966,11.072017
1888256,1888256,6433.527670145035,0.0031514007,-0.004006255,909.17359413,922,1417.98,0.5963669121265411,0.035009764,428,3.4077563,12.224493
1890304,1890304,6438.311902046204,0.0034065307,-0.002938738,908.2600438100001,923,1415.24,0.7265462875366211,0.03730469,456,3.4045055,16.527046
1892352,1892352,6442.798975944519,0.0058024367,-0.0047785705,919.04843536,924,1433.66,0.6127955317497253,0.070214845,429,3.4097195,9.330088
1894400,1894400,6447.569179058075,0.003745066,-0.0065056058,880.7921079200001,925,1378.62,0.7789592891931534,0.03754883,450,3.4067512,22.830933
1896448,1896448,6452.115870475769,0.004381654,-0.0039595,882.12759082,926,1378.62,0.6584855616092682,0.05180664,431,3.4166875,9.370737
1898496,1898496,6456.859663009644,0.0034566335,-0.003960005,882.9683203700001,927,1378.62,0.5230862498283386,0.038916014,419,3.4304118,10.717802
1900544,1900544,6461.741895198822,0.005448875,-0.0024140985,883.6573997300001,928,1378.62,0.687023937702179,0.06459961,434,3.4513996,9.460511
1902592,1902592,6466.461375951767,0.0041600177,-0.00684818,883.35693117,929,1378.62,0.7010625004768372,0.047558594,419,3.4666317,12.025962
1904640,1904640,6471.340139389038,0.0030960238,-0.0019692224,895.1152181000001,930,1395.91,0.7093916237354279,0.03286133,462,3.469769,11.135747
1906688,1906688,6475.769536733627,0.004815339,-0.0057838922,896.5739402399998,931,1395.91,0.7920515090227127,0.057128906,453,3.4597619,9.675003
1908736,1908736,6480.282728433609,0.004231936,-0.0030295649,915.8398826699998,932,1422.9,0.8056212663650513,0.04921875,453,3.457896,12.727816
1910784,1910784,6484.800163507462,0.0034585036,-0.0037180409,891.5834222399999,933,1388.02,0.9096455574035645,0.035449218,463,3.4559588,7.6769114
1912832,1912832,6489.2157146930695,0.0017298538,-0.0024762363,893.6528247699998,934,1388.53,0.7506951540708542,0.015527343,457,3.450687,14.560417
1914880,1914880,6493.692138195038,0.004942105,-0.004957945,906.1471671299998,935,1406.73,0.7104870080947876,0.06303711,435,3.4513974,9.147455
1916928,1916928,6498.399222135544,0.0025518334,-0.00458352,896.1989547199998,936,1390.62,0.8232933580875397,0.02578125,447,3.4531872,10.374054
1918976,1918976,6502.9729998111725,0.0037584857,-0.0034179972,894.6847077299999,937,1390.62,0.5644217133522034,0.039208986,454,3.452723,10.444389
1921024,1921024,6507.477657079697,0.0056945393,-0.007944612,901.52350911,938,1397.79,0.7308807671070099,0.06010742,432,3.4561863,21.16164
1923072,1923072,6512.211760520935,0.0024585533,-0.0024861135,879.8262343000001,939,1364.56,0.7803164124488831,0.02709961,463,3.4655156,15.594211
1925120,1925120,6516.630979537964,0.0030183767,-0.0058576236,852.0991865999999,940,1326.11,0.803167998790741,0.03364258,473,3.4797096,19.97063
1927168,1927168,6520.953842163086,0.0020031924,-0.0032100938,841.3185638400001,941,1312.17,0.6506302356719971,0.017822266,440,3.4915855,19.354473
1929216,1929216,6525.60333609581,0.0043500043,-0.002783426,841.2275533200002,942,1312.17,0.7539354562759399,0.05029297,445,3.4927483,11.220026
1931264,1931264,6530.198154211044,0.004502761,-0.0051571284,853.7643808400001,943,1329.01,0.6356213390827179,0.047167968,451,3.4859002,13.854393
1933312,1933312,6534.732221126556,0.005873539,-0.0057769017,853.7643808400001,944,1329.01,0.9818852785974741,0.07368164,442,3.4902654,0.21530935
1935360,1935360,6539.362859487534,0.0039940057,-0.00830576,852.4656854200001,945,1327.03,0.905062310397625,0.047607422,444,3.4962077,6.3916845
1937408,1937408,6543.975700139999,0.0045854864,-0.006712833,846.7271804400001,946,1317.31,0.6163204610347748,0.055322267,440,3.50726,16.756702
1939456,1939456,6548.621755361557,0.0030354771,-0.0047721583,836.25646212,947,1302.46,0.9177368357777596,0.031152343,454,3.5066624,3.692611
1941504,1941504,6553.13013958931,0.0042849025,-0.0071303425,806.85249617,948,1258.31,0.6345704793930054,0.046972655,445,3.4991965,24.425348
1943552,1943552,6557.729129076004,0.0040635336,-0.008124599,807.3395300799999,949,1258.31,0.6653229594230652,0.04140625,450,3.4955704,8.782069
1945600,1945600,6562.280694723129,0.0017352852,-0.0032056156,809.0098850200001,950,1260.53,0.7797308713197708,0.015429688,429,3.4960327,14.245091
1947648,1947648,6567.057021379471,0.0017075876,-0.0015387003,785.5503373799999,951,1229.28,0.8755818456411362,0.01694336,451,3.499019,12.515324
1949696,1949696,6571.590924501419,0.0020518564,-0.0034192498,774.73930688,952,1212.6,0.7754184007644653,0.019970704,455,3.50114,19.988743
1951744,1951744,6576.091056108475,0.0036904265,-0.0021239403,785.1720951699999,953,1226.0,0.7573061436414719,0.04145508,449,3.501927,14.840422
1953792,1953792,6580.643618106842,0.0051734736,-0.0040498576,784.2346166599999,954,1226.12,0.6218545138835907,0.059521485,435,3.5047526,15.687648
1955840,1955840,6585.344126939774,0.0039955797,-0.004422347,795.1356762599997,955,1240.08,0.6538774371147156,0.043310545,422,3.513279,11.875477
1957888,1957888,6590.195013523102,0.0034213227,-0.0060083447,785.9728715599999,956,1226.44,0.9042900130152702,0.03720703,435,3.5164695,7.6511087
1959936,1959936,6594.896278142929,0.0029315404,-0.0025296286,799.67752039,957,1245.32,0.760054349899292,0.03178711,460,3.511621,12.053631
1961984,1961984,6599.348295927048,0.0035357072,-0.0060781646,785.85369775,958,1227.6,0.7306844890117645,0.04140625,450,3.5078018,15.260704
1964032,1964032,6603.8913288116455,0.0034492903,-0.0057409923,776.72418655,959,1216.03,0.8925427049398422,0.040234376,440,3.5092862,4.9149947
1966080,1966080,6608.536021232605,0.00423159,-0.001233042,787.8160488499999,960,1230.64,0.6541010737419128,0.046533205,454,3.503976,11.39939
1968128,1968128,6613.04034280777,0.0048856684,-0.003585723,792.6603429000002,961,1237.52,0.6284370720386505,0.05834961,453,3.4983153,11.094533
1970176,1970176,6617.553970813751,0.003950961,-0.0049678455,792.29677081,962,1237.52,0.6168445944786072,0.041259766,459,3.4923756,12.991423
1972224,1972224,6622.006933450699,0.003671455,-0.0040820185,793.05346737,963,1237.52,0.5484671592712402,0.042138673,531,3.4808903,9.6241
1974272,1974272,6625.857754945755,0.004153388,-0.0028812438,779.5131683299999,964,1220.16,0.6892075836658478,0.044921875,534,3.482924,20.922167
1976320,1976320,6629.692965507507,0.003456099,-0.0020268317,780.0639069299999,965,1220.16,0.5030629932880402,0.040478516,519,3.490111,11.618654
1978368,1978368,6633.6330597400665,0.0027331074,-0.0011981355,780.47084708,966,1220.16,0.6943601369857788,0.02861328,529,3.4916508,10.494317
1980416,1980416,6637.500329256058,0.0024866175,-0.0028245463,788.51008624,967,1229.53,0.7058820724487305,0.024853516,528,3.4928753,22.35683
