policy_entropy,n_updates,approxkl,value_loss,total_timesteps,serial_timesteps,ep_len_mean,explained_variance,clipfrac,ep_reward_mean,time_elapsed,fps,policy_loss
1.490962,38,0.0032933485,1.2408596,77824,77824,996.7272727272727,0.3366040587425232,0.036865234,236.614186948052,176.29808712005615,365,-0.00021111123
1.5009172,39,0.0037284805,1.2606966,79872,79872,1010.2179487179487,0.24373143911361694,0.041748047,240.64367923076927,181.9053304195404,405,-0.00087224983
1.5108262,40,0.0037561636,1.146225,81920,81920,1023.367088607595,0.4026845693588257,0.04042969,244.3319069746836,186.9589021205902,396,-0.0016275607
1.5162694,41,0.0047145234,1.5781051,83968,83968,1036.1875,0.25369226932525635,0.055517577,248.1552541,192.1218388080597,404,-0.003091635
1.5236902,42,0.00552057,1.4778868,86016,86016,1048.6913580246915,0.15650516748428345,0.066064455,252.17898412345681,197.18644309043884,406,-0.00480707
1.5410357,43,0.0033013863,2.0798357,88064,88064,1060.8902439024391,0.05338561534881592,0.035253905,256.6051984268293,202.2239544391632,411,-0.0010916123
1.561818,44,0.0042993664,1.863504,90112,90112,1072.7951807228915,0.06214708089828491,0.050048828,261.15601985542173,207.20342206954956,402,-0.0020200475
1.5763776,45,0.003347528,1.4381558,92160,92160,1084.4166666666667,0.1399495005607605,0.040283203,264.82720075000003,212.28838062286377,441,-0.0012868012
1.5811645,46,0.0034883632,1.3204863,94208,94208,1095.764705882353,0.09662145376205444,0.035253905,268.7633638470589,216.93185925483704,446,-0.0032872632
1.5803508,47,0.0025943944,1.1504447,96256,96256,1106.8488372093022,0.07966738939285278,0.027197266,271.8713466046512,221.51508450508118,438,-0.0006124855
1.5773295,48,0.0064750477,1.2664312,98304,98304,1117.6781609195402,0.1513485312461853,0.07919922,275.4223485632184,226.1822681427002,455,-0.0033092177
1.5795324,49,0.0049809148,1.3087225,100352,100352,1128.2613636363637,0.06605052947998047,0.06040039,278.42724586363636,230.6792595386505,445,-0.0034520957
1.5871159,50,0.0048205634,1.3439922,102400,102400,1138.6067415730338,0.10304993391036987,0.06035156,281.87740368539323,235.27734565734863,447,-0.003985487
1.5887402,51,0.002273329,2.073752,104448,104448,1148.7222222222222,0.15884548425674438,0.018896485,285.5656658111111,239.85902738571167,442,-0.0009841508
1.5978799,52,0.0031271796,1.8620243,106496,106496,1158.6153846153845,0.012229621410369873,0.032128908,289.8251741648352,244.48687434196472,426,-0.0010860895
1.5879195,53,0.0035507225,1.5928172,108544,108544,1168.2934782608695,0.15888124704360962,0.03642578,293.3343902282609,249.28540182113647,405,-0.0023269004
1.5713505,54,0.0026600938,1.8381999,110592,110592,1177.763440860215,0.19318145513534546,0.023535157,297.064679344086,254.33326292037964,414,-0.00025899272
1.5576978,55,0.005618266,2.3111987,112640,112640,1187.031914893617,0.21649032831192017,0.07099609,301.52774261702126,259.2714970111847,422,-0.0045721824
1.551991,56,0.0022442415,3.622334,114688,114688,1196.1052631578948,0.17561620473861694,0.021191407,306.3828074105263,264.12047052383423,383,-0.0010989541
1.5516088,57,0.002068067,3.7154858,116736,116736,1204.9895833333333,0.1568279266357422,0.016552735,311.27828276041663,269.46268248558044,406,-0.001348063
1.5520585,58,0.00437045,2.6908078,118784,118784,1213.6907216494844,0.3261781334877014,0.050341796,315.57288137113403,274.49626660346985,408,-0.004753194
1.5542991,59,0.0049871993,1.9390004,120832,120832,1222.2142857142858,0.21249109506607056,0.056884766,318.06716152040815,279.51633310317993,441,-0.005259457
1.5543419,60,0.003374476,5.3565593,122880,122880,1230.5656565656566,0.26091229915618896,0.035253905,323.37615258585856,284.15188121795654,434,-0.0024424496
1.558661,61,0.0024886574,7.7723055,124928,124928,1238.75,0.1913163661956787,0.020458985,329.31695434999995,288.8661482334137,455,-0.0018848351
1.5670882,62,0.002642517,8.317838,126976,126976,1249.43,0.24653178453445435,0.025292968,335.69765689,293.3621048927307,433,-0.00089137646
1.580883,63,0.0037008715,5.422185,129024,129024,1257.31,0.4727073907852173,0.042773437,343.01505912,298.0831274986267,440,-0.002906046
1.5897263,64,0.0024906222,8.074369,131072,131072,1266.01,0.3266597390174866,0.025341798,350.8850178100001,302.72957706451416,461,-0.0030811257
1.5928789,65,0.00242627,10.086664,133120,133120,1283.43,0.2623208165168762,0.022509765,360.93184503,307.17003178596497,291,-0.002070491
1.5966445,66,0.0026269194,7.6054068,135168,135168,1292.77,0.321747362613678,0.026953125,367.58245016000006,314.2031464576721,310,-0.00109227
1.5936329,67,0.0037048582,6.6095796,137216,137216,1300.05,0.45199400186538696,0.039257813,372.92879953000005,320.79783821105957,339,-0.003137316
1.5841255,68,0.003347832,7.096669,139264,139264,1304.72,0.49042338132858276,0.03515625,379.05524525,326.83828616142273,429,-0.0035125255
1.5871217,69,0.0032346062,7.7043915,141312,141312,1315.84,0.5335695445537567,0.033935547,386.16374289,331.6034026145935,441,-0.0025010544
1.5879405,70,0.0038052432,7.5575438,143360,143360,1333.68,0.4930466413497925,0.03955078,397.38384265,336.24586606025696,442,-0.0015604619
1.5828567,71,0.0018622546,5.4677563,145408,145408,1336.92,0.5807611048221588,0.013183594,401.13694262999996,340.8783292770386,438,-0.0015414206
1.5845485,72,0.0024530278,7.1430216,147456,147456,1352.41,0.5996039807796478,0.024853516,410.54862253,345.5537259578705,443,-0.0015699195
1.5833933,73,0.002390412,7.4306526,149504,149504,1370.05,0.5833130478858948,0.02216797,420.41374025000005,350.16784596443176,443,-0.0027362967
1.5776733,74,0.0029967718,9.1072645,151552,151552,1387.8,0.4138139486312866,0.029833984,430.6328659,354.78425645828247,410,-0.000760072
1.5773836,75,0.0022684128,6.105726,153600,153600,1400.63,0.5511758029460907,0.021630859,438.75196361,359.77830362319946,419,-0.0013780954
1.5747074,76,0.002077614,8.231573,155648,155648,1416.48,0.5547328889369965,0.014550781,449.08999815999994,364.66640996932983,426,-0.0018594314
1.5705318,77,0.0037534074,6.356679,157696,157696,1430.43,0.6739955842494965,0.04345703,456.99672712,369.46641278266907,325,-0.0017979175
1.5746267,78,0.0025668347,7.0144334,159744,159744,1444.92,0.6875310242176056,0.02475586,466.07937107,375.75153970718384,327,-0.0021345846
1.5839212,79,0.0034567174,8.493865,161792,161792,1455.24,0.560488373041153,0.04018555,473.37506427,382.0089225769043,398,-0.0032068063
1.5844502,80,0.004523783,8.6300955,163840,163840,1451.16,0.5152602791786194,0.051611327,476.47508029,387.1526277065277,383,-0.0032453618
1.5947255,81,0.0045260703,11.659938,165888,165888,1455.0,0.5649825036525726,0.047851562,484.9439268499999,392.49169540405273,372,-0.0038886245
1.6147197,82,0.0026574284,6.1979885,167936,167936,1431.5,0.774024173617363,0.025732422,484.70831459,397.9870250225067,378,-0.0017886659
1.6220245,83,0.003137286,9.475563,169984,169984,1369.53,0.5497493147850037,0.03203125,473.15252884000006,403.39708137512207,399,-0.001921645
1.6227522,84,0.0031001868,8.688319,172032,172032,1326.15,0.6984416544437408,0.032666016,466.70571560999997,408.52847599983215,385,-0.002679657
1.6249354,85,0.0019548545,5.936699,174080,174080,1265.21,0.7516597360372543,0.015527343,456.74278843,413.83930706977844,423,-0.001660228
1.6214882,86,0.0035134372,6.544858,176128,176128,1206.67,0.7289939224720001,0.038378906,447.83665545,418.6787028312683,422,-0.003363235
1.6175209,87,0.003345906,11.397956,178176,178176,1182.39,0.5619666576385498,0.039257813,447.83784555000005,423.5300431251526,437,-0.0015471316
1.6172746,88,0.0042321538,8.943592,180224,180224,1150.32,0.6408139765262604,0.050390624,444.53656917999996,428.20735025405884,424,-0.0041980622
1.6248112,89,0.0018261063,9.144543,182272,182272,1090.91,0.632233589887619,0.015283203,435.29757004999993,433.0309724807739,423,-0.0023939456
1.6340292,90,0.003243213,7.8190346,184320,184320,1014.06,0.7662831991910934,0.031689454,420.40509692,437.87290596961975,360,-0.0030486393
1.642523,91,0.0030441403,5.3039927,186368,186368,970.74,0.8218753486871719,0.027197266,411.08681772000006,443.5607316493988,423,-0.002947599
1.6401917,92,0.0030103868,6.4313936,188416,188416,907.78,0.7682652324438095,0.031689454,396.99900362999995,448.3988127708435,410,-0.0044800392
1.6476214,93,0.004294537,7.5277686,190464,190464,849.63,0.7867991626262665,0.051074218,384.32248687,453.38620376586914,418,-0.0037984073
1.6438162,94,0.00351758,10.557943,192512,192512,784.67,0.6689622700214386,0.036865234,364.94354194,458.2753036022186,435,-0.0033411495
1.6388375,95,0.003401164,7.854608,194560,194560,705.54,0.7489696443080902,0.03652344,337.07901806,462.9781255722046,405,-0.0041223792
1.6416473,96,0.0027029442,10.271759,196608,196608,660.09,0.6579900979995728,0.026220703,316.3930328,468.0317237377167,326,-0.001724638
1.6455183,97,0.003434635,4.8175683,198656,198656,635.72,0.8155701905488968,0.035986327,304.21716064,474.3062517642975,340,-0.0026088306
1.6423765,98,0.0035806198,6.378541,200704,200704,623.44,0.8208435028791428,0.036083985,299.26622803000004,480.32932782173157,339,-0.0028437267
1.6308792,99,0.0052527804,10.6132145,202752,202752,595.1,0.7028490304946899,0.06391601,284.44807248000006,486.3571283817291,391,-0.00026890278
1.6346365,100,0.0050377836,9.423876,204800,204800,559.09,0.7486929297447205,0.058007814,265.54001504999997,491.58357977867126,326,-0.0032788268
1.6400661,101,0.003825416,7.0465264,206848,206848,522.73,0.8245199173688889,0.042285156,247.78296676,497.8645839691162,440,-0.0023296594
1.6379694,102,0.0037402313,8.918844,208896,208896,498.33,0.794017031788826,0.04008789,235.12243072999993,502.51258540153503,387,0.0006324165
1.6378384,103,0.0028895733,7.694856,210944,210944,480.24,0.8246338218450546,0.02709961,226.00979719999995,507.8041834831238,414,-0.002091906
1.6389698,104,0.0046808664,7.43995,212992,212992,457.12,0.8177925497293472,0.057177734,212.62001190999996,512.7501533031464,397,-0.0019308679
1.6386906,105,0.003255535,6.348484,215040,215040,451.48,0.8566402941942215,0.034863282,210.12488786999995,517.9072942733765,432,-0.00083057175
1.6322002,106,0.003100402,4.6140423,217088,217088,442.7,0.8887871503829956,0.03178711,205.02319185000005,522.6421074867249,398,-0.0031410772
1.6331297,107,0.0039742314,8.195854,219136,219136,430.08,0.8277834355831146,0.047607422,199.08073821000002,527.7873871326447,424,-0.0034467322
1.6338634,108,0.0028288213,6.5567603,221184,221184,412.42,0.8739201575517654,0.028320312,189.37907601999999,532.6075186729431,406,-0.0006787419
1.6281103,109,0.003356757,5.7953887,223232,223232,401.04,0.8864419981837273,0.033740234,182.62051808,537.6472110748291,396,-0.002530421
1.6258236,110,0.0051040165,9.962986,225280,225280,389.74,0.8055736720561981,0.05708008,177.04046964999998,542.8194708824158,425,-0.0038247977
1.6280706,111,0.005090381,7.0815706,227328,227328,380.26,0.8773170486092567,0.06074219,172.54389534000006,547.6300206184387,420,-0.002752701
1.6352661,112,0.004054181,7.44703,229376,229376,373.31,0.8388741761445999,0.049316406,168.91072436000002,552.4965999126434,433,-0.0016043165
1.6382307,113,0.0033138166,12.57355,231424,231424,373.67,0.7805623710155487,0.034423828,170.47016288999998,557.2258901596069,431,-0.0007464369
1.6381457,114,0.00450611,7.9033294,233472,233472,371.48,0.8466841578483582,0.051513672,170.04985613,561.9689555168152,396,-0.0010885288
1.6450427,115,0.004525165,11.811445,235520,235520,370.98,0.7982461303472519,0.054345705,171.63992663999997,567.1398446559906,419,-0.003238658
1.6559868,116,0.006091657,11.505081,237568,237568,367.93,0.8017470091581345,0.07094727,170.35394175,572.0250909328461,416,-0.000986912
1.6671699,117,0.0050550224,7.3138533,239616,239616,366.37,0.8558465838432312,0.06323242,169.79402805000007,576.9460823535919,418,-0.0033775666
1.6714675,118,0.00539203,10.261662,241664,241664,368.72,0.8195964843034744,0.056689452,171.88321098000003,581.8349304199219,408,-0.002640353
1.6791785,119,0.005538233,11.732953,243712,243712,368.86,0.7941415756940842,0.059667967,172.60107185,586.8519723415375,447,-0.0007357801
1.6899331,120,0.003773462,10.588051,245760,245760,368.98,0.8060924708843231,0.043164063,173.11416013000002,591.425708770752,442,-0.0013021181
1.6957229,121,0.0044709803,10.243402,247808,247808,371.41,0.8416562080383301,0.056152344,175.27514016,596.0526912212372,441,-0.0034327898
1.6961327,122,0.0034410544,9.770033,249856,249856,371.36,0.8408987671136856,0.039501954,175.84729101000002,600.693413734436,458,-0.00012242651
1.6989914,123,0.0024165872,9.861057,251904,251904,369.29,0.848321408033371,0.023535157,174.90551298000003,605.1559302806854,444,-0.001001191
1.7095569,124,0.004146658,9.353732,253952,253952,367.7,0.8540221154689789,0.04838867,174.29212493000003,609.7663486003876,443,-0.0016169077
1.7137215,125,0.006513352,8.346545,256000,256000,367.07,0.8778072148561478,0.07680664,174.84077185,614.3882412910461,399,-0.0024675648
1.7187973,126,0.0029282004,7.47708,258048,258048,367.14,0.8892950564622879,0.030908203,174.95035714999997,619.5228867530823,430,-0.0015579293
1.720423,127,0.0049242373,7.2083154,260096,260096,367.86,0.8812023624777794,0.057714842,176.03628014000003,624.2753140926361,418,-0.0003966814
1.7128775,128,0.0051701847,4.7770286,262144,262144,364.7,0.9284210056066513,0.062109374,174.13368051999998,629.1682453155518,399,-0.0019380493
1.7079141,129,0.0029273042,7.6458154,264192,264192,365.89,0.8676574677228928,0.029589843,174.97134897,634.2900080680847,412,-0.002535794
1.7069718,130,0.0038832813,5.011591,266240,266240,361.94,0.9245748817920685,0.042041015,172.57375968,639.2503526210785,395,-0.0035628467
1.7159163,131,0.0070410995,8.753222,268288,268288,361.7,0.8737379014492035,0.083496094,172.7230416,644.4256503582001,391,-0.0020123883
1.7166722,132,0.0060563837,8.949027,270336,270336,364.38,0.8453492969274521,0.07094727,174.93950682,649.6510283946991,380,-0.0025775847
1.7148027,133,0.004616047,5.100356,272384,272384,360.88,0.9162527099251747,0.051220704,172.11368689000003,655.0377485752106,390,-0.0015000048
1.7147735,134,0.008474031,6.1982417,274432,274432,363.66,0.9007146656513214,0.095458984,174.14706882000002,660.2874987125397,436,-0.009972589
1.7221277,135,0.0058077434,6.2026324,276480,276480,367.41,0.8899887576699257,0.06538086,177.01782458000002,664.9835453033447,410,-0.0022331295
1.7320311,136,0.0049653472,5.85958,278528,278528,369.75,0.9073522239923477,0.05986328,178.69348148,669.9707689285278,403,-0.0026429535
1.733537,137,0.003204761,11.6136675,280576,280576,373.23,0.7725256383419037,0.033496093,180.81643018000003,675.0483853816986,410,0.0010037503
1.7269617,138,0.005570142,4.648466,282624,282624,374.85,0.9296157881617546,0.065820314,181.85391499999997,680.0366291999817,412,-0.0017945353
1.7172451,139,0.004070578,9.71987,284672,284672,379.67,0.8528557568788528,0.046533205,184.94063756999995,684.9965348243713,417,-5.89545e-05
1.7187704,140,0.0044573983,5.992419,286720,286720,379.71,0.9096737504005432,0.051220704,184.69185961,689.902361869812,433,-0.002267687
1.7306299,141,0.004211225,5.0619316,288768,288768,383.02,0.9288960620760918,0.048193358,187.24299751,694.6232542991638,403,-0.0031428647
1.7391695,142,0.004365245,6.7435045,290816,290816,385.43,0.9060919284820557,0.0484375,189.02651208999998,699.7027208805084,366,-0.002195158
1.7488028,143,0.0036231712,8.648127,292864,292864,386.86,0.8677645176649094,0.03959961,190.41873916,705.28404545784,397,7.597064e-05
1.7484154,144,0.0056571644,7.248146,294912,294912,390.71,0.8991478756070137,0.06533203,192.94415433999998,710.4348685741425,413,-0.003291682
1.743611,145,0.004945512,9.870302,296960,296960,395.15,0.866119921207428,0.057275392,196.43242643000002,715.3872363567352,421,-0.0042518373
1.7386383,146,0.0037415498,11.288904,299008,299008,398.84,0.8208600431680679,0.04135742,198.92481041,720.2462728023529,426,-0.0018799885
1.7362009,147,0.0038361356,7.890414,301056,301056,402.37,0.8752509951591492,0.043896485,200.92430170999995,725.0515651702881,466,-0.0017753834
1.7301753,148,0.0028070984,6.5784216,303104,303104,406.93,0.902189776301384,0.02626953,203.19245025999996,729.440735578537,430,-0.001747969
1.7322508,149,0.0023304152,5.6381083,305152,305152,411.57,0.9059860035777092,0.022753906,205.73246193000006,734.2034559249878,452,-0.0030369353
1.7328666,150,0.004811176,7.8308005,307200,307200,414.9,0.8873633071780205,0.05102539,208.00438216999999,738.7303378582001,448,-0.0026334024
1.7326324,151,0.0039843437,8.01678,309248,309248,416.0,0.8799578994512558,0.04145508,208.26300951000002,743.3035655021667,440,-0.0019744944
1.7446514,152,0.0049320776,10.202209,311296,311296,417.1,0.8094343692064285,0.05644531,208.2392381,747.9498052597046,446,-0.0031836224
1.7486172,153,0.004996112,11.605696,313344,313344,424.02,0.7840362191200256,0.06171875,212.15599488999996,752.537549495697,408,-0.006105463
1.7384274,154,0.00445616,9.156942,315392,315392,428.37,0.872905358672142,0.051708985,215.39544725,757.5492250919342,408,-0.0011612193
1.729044,155,0.005375082,10.788628,317440,317440,431.2,0.8113482296466827,0.0652832,216.77816337000002,762.5585763454437,383,-0.0021805693
1.7239126,156,0.0040350715,8.930835,319488,319488,433.6,0.819408118724823,0.04472656,218.15660154999995,767.8924181461334,384,-0.0017919848
1.7176367,157,0.0034560463,9.115255,321536,321536,447.93,0.780287429690361,0.0359375,225.89881058999995,773.2154810428619,377,-0.005081476
1.7055438,158,0.006149841,12.038409,323584,323584,452.24,0.7441250085830688,0.07519531,228.32401105999998,778.6358470916748,413,0.00038464923
1.6961012,159,0.0037557478,4.3953815,325632,325632,455.41,0.9338977709412575,0.04375,229.90386580000006,783.5889422893524,421,-0.0004321839
1.7032719,160,0.007009829,7.56309,327680,327680,460.69,0.883208617568016,0.084472656,232.89984073,788.444394826889,415,-0.006507545
1.7116629,161,0.004528072,8.579054,329728,329728,471.84,0.7504243105649948,0.052197266,239.1409168,793.3720736503601,406,-0.0013564586
1.7143571,162,0.0045484127,8.152129,331776,331776,474.83,0.8152255415916443,0.053271484,240.67583137999998,798.4095339775085,411,-0.003979761
1.7211765,163,0.005391103,9.6817875,333824,333824,501.84,0.7255444526672363,0.0675293,256.13482094999995,803.3814759254456,322,-0.0029575059
1.725874,164,0.004158852,8.622269,335872,335872,512.31,0.8225265592336655,0.04423828,262.07978702,809.7296030521393,282,-0.00085052615
1.7280121,165,0.0058986368,9.501943,337920,337920,521.34,0.7532532811164856,0.07148437,267.01751258,816.9684913158417,279,-0.0052611595
1.7246759,166,0.006691683,2.8942032,339968,339968,532.11,0.9132969155907631,0.07929687,273.73693225,824.2912609577179,270,-0.0021352824
1.7197831,167,0.003282432,12.676267,342016,342016,554.42,0.6704718768596649,0.038378906,286.38516279,831.8660306930542,275,-0.0009463828
1.7236836,168,0.0030561558,5.2025824,344064,344064,568.0,0.8663297146558762,0.03237305,294.43766920999997,839.2931184768677,280,-0.0016744254
1.7220787,169,0.0052701207,7.639225,346112,346112,583.9,0.6244320869445801,0.061083984,303.63771551,846.5905911922455,276,-0.0029893417
1.7273352,170,0.005086157,7.807641,348160,348160,599.92,0.7101080119609833,0.064208984,313.23135431,854.0015137195587,273,-0.0026809785
1.7345226,171,0.0035596564,7.7131033,350208,350208,616.52,0.6291849613189697,0.040527344,322.28916983,861.4909157752991,271,-0.00010007535
1.7422562,172,0.004253909,7.421687,352256,352256,632.88,0.6704094707965851,0.05131836,331.19927113,869.0377316474915,229,-0.000738144
1.7385108,173,0.0068751005,6.2878084,354304,354304,649.41,0.7065083682537079,0.08344726,340.02993999000006,877.9630336761475,261,-0.00080739055
1.7419552,174,0.006232533,3.8548694,356352,356352,665.53,0.8625601381063461,0.07646485,348.9531094800001,885.7890655994415,265,-0.0029595853
1.7554798,175,0.006753826,8.217215,358400,358400,682.37,0.5526250600814819,0.08676758,357.83481337999996,893.4996411800385,261,-0.008065358
1.7579482,176,0.004519038,10.14063,360448,360448,698.82,0.6868354976177216,0.05341797,367.73971817000006,901.3493502140045,261,-0.0018488445
1.7635977,177,0.0043183677,7.9766273,362496,362496,715.71,0.6803210377693176,0.048193358,377.51853521,909.1702146530151,245,0.0005743152
1.7633297,178,0.005199743,4.625453,364544,364544,731.42,0.8401772677898407,0.05986328,387.15158997000003,917.5100228786469,274,-0.0037799876
1.7544577,179,0.0053703743,6.341031,366592,366592,747.91,0.7805339395999908,0.06552734,397.70402107,924.9601192474365,270,-0.0022300133
1.7508568,180,0.004227354,7.1641235,368640,368640,764.71,0.74260014295578,0.04736328,407.87634312999995,932.5401072502136,265,-0.0022684901
1.740539,181,0.0032950658,6.554602,370688,370688,781.57,0.7648303806781769,0.03354492,418.44846748,940.2468745708466,256,0.0003969084
1.733765,182,0.0033412382,5.02875,372736,372736,798.06,0.8214342892169952,0.037402343,428.68157764999995,948.2318773269653,265,-0.000993893
1.7364546,183,0.005475104,7.2121344,374784,374784,814.83,0.7970596253871918,0.06708984,439.2287,955.9483542442322,258,-0.0013955507
1.7408489,184,0.007604235,6.477366,376832,376832,831.73,0.6474837958812714,0.086035155,448.25565489,963.8651602268219,270,-0.0041942867
1.7357365,185,0.0058775493,6.01653,378880,378880,847.83,0.835084855556488,0.072460935,457.76773170000007,971.4366500377655,275,-0.0023273309
1.7394035,186,0.0024735515,7.6641273,380928,380928,864.61,0.802732914686203,0.022460938,468.41882655,978.8682949542999,251,-0.0016979089
1.7395121,187,0.0026693265,6.3379173,382976,382976,880.04,0.7684382051229477,0.026513672,477.8724564500001,987.0130574703217,257,-0.0014360531
1.7325618,188,0.0041767936,6.0380425,385024,385024,896.23,0.8157717734575272,0.04482422,487.9066670200001,994.9826784133911,272,-0.004707991
1.7301176,189,0.0049353247,7.2252226,387072,387072,912.16,0.7453558444976807,0.059179686,497.2905375000001,1002.4960494041443,263,-0.0043341536
1.7257264,190,0.0039197793,6.705447,389120,389120,928.87,0.8046642690896988,0.04506836,508.3155542000001,1010.2800493240356,270,-0.003093909
1.7235324,191,0.0052894196,7.6166596,391168,391168,944.29,0.757259339094162,0.055664062,517.47016821,1017.8422894477844,265,-0.0043064957
1.7275559,192,0.0057711983,7.851813,393216,393216,960.97,0.7371739745140076,0.070898436,528.1116709,1025.5467076301575,277,-0.0042253234
1.7248379,193,0.006904007,7.365575,395264,395264,977.88,0.7769750952720642,0.07539062,539.39750943,1032.9151158332825,267,-0.0021335806
1.7211802,194,0.0055782315,7.999976,397312,397312,994.12,0.8214917182922363,0.066259764,550.0764217,1040.5782570838928,269,0.0009568179
1.7138064,195,0.004445656,10.006922,399360,399360,1009.72,0.7408900260925293,0.048828125,559.44062186,1048.1673650741577,274,-0.0010219454
1.7103679,196,0.006209002,6.511298,401408,401408,1025.75,0.8157615214586258,0.072314456,568.7566026200001,1055.6185097694397,269,-0.0042091836
1.7050307,197,0.0051632416,9.523603,403456,403456,1042.51,0.7765089273452759,0.058984376,579.72677091,1063.220470905304,271,0.00031389756
1.7109524,198,0.007679758,5.269527,405504,405504,1057.32,0.8644039481878281,0.076611325,589.13517998,1070.7618420124054,272,-0.00089383346
1.7228384,199,0.0051501803,9.896607,407552,407552,1074.14,0.765790194272995,0.06303711,600.34369031,1078.2868909835815,273,-0.0020211535
1.7283016,200,0.006341352,9.887681,409600,409600,1090.84,0.7382009029388428,0.07890625,611.2757816899999,1085.7882239818573,270,-0.004975519
1.7324909,201,0.003632363,8.351168,411648,411648,1106.54,0.7582512944936752,0.04033203,621.3177510999999,1093.3567378520966,276,-0.0010011025
1.7253622,202,0.004566008,8.364539,413696,413696,1123.41,0.7847923189401627,0.052099608,631.6501110899999,1100.7776606082916,274,-0.001169377
1.7231289,203,0.005182228,9.619702,415744,415744,1139.41,0.7319895029067993,0.061767578,642.3608316599999,1108.2476406097412,254,-0.0003966059
1.736989,204,0.004469039,7.4596148,417792,417792,1155.21,0.8163617700338364,0.054003906,653.0612812,1116.2805333137512,259,-0.0017285574
1.7538627,205,0.004189066,9.885513,419840,419840,1171.96,0.789358526468277,0.046533205,664.59849615,1124.1663863658905,256,-0.0005927813
1.7667148,206,0.0059801303,11.086744,421888,421888,1186.88,0.7758130878210068,0.066748045,675.37249079,1132.1372497081757,255,-0.0012293642
1.7713335,207,0.0059563867,10.794489,423936,423936,1203.65,0.7319114208221436,0.072265625,686.3471537999999,1140.155288696289,267,-0.0025376133
1.7837557,208,0.0064477697,12.925128,425984,425984,1221.97,0.7819156348705292,0.07338867,697.8684263499999,1147.8010694980621,274,-0.0043041683
1.796327,209,0.006511192,8.936558,428032,428032,1236.85,0.6120203733444214,0.077978514,707.56726014,1155.2559578418732,266,-0.004452387
1.8047752,210,0.005396641,7.902233,430080,430080,1252.63,0.6955975592136383,0.064941406,718.41931134,1162.9355437755585,257,-0.0022307322
1.8180059,211,0.00423785,4.722034,432128,432128,1262.42,0.8862790167331696,0.04458008,725.2773889199999,1170.8886122703552,272,-0.0016149252
1.8257275,212,0.004022832,14.453751,434176,434176,1279.87,0.6715592443943024,0.046728514,736.66279485,1178.4139268398285,272,-8.3709017e-07
1.8283536,213,0.0077757416,8.084213,436224,436224,1281.15,0.7448237538337708,0.08911133,737.60765338,1185.9290421009064,272,-0.0034381687
1.841423,214,0.0076292767,21.662151,438272,438272,1295.94,0.680480569601059,0.0881836,747.98759328,1193.4334936141968,278,-0.008532824
1.851574,215,0.0048235017,8.925251,440320,440320,1304.91,0.8532240688800812,0.050878905,754.80796754,1200.7807173728943,265,-0.0009423554
1.8514351,216,0.005467736,13.18656,442368,442368,1324.52,0.7651544660329819,0.06479492,768.4319587,1208.4970870018005,265,-0.0012399647
1.8570608,217,0.006331431,10.123915,444416,444416,1341.25,0.6781846284866333,0.066552736,779.8178078599999,1216.2065913677216,246,-0.0037546984
1.8639963,218,0.0032157726,14.955813,446464,446464,1357.78,0.7260245382785797,0.035986327,792.02641839,1224.517009973526,251,-0.0012033721
1.8621438,219,0.008022732,10.204521,448512,448512,1374.5,0.6715578138828278,0.08515625,803.7830352999999,1232.6482446193695,273,-0.0036673688
1.8660557,220,0.006650845,9.4735565,450560,450560,1384.38,0.8299302607774734,0.069726564,810.4777975999999,1240.145673274994,274,-0.005313049
1.8847803,221,0.0052453857,8.762744,452608,452608,1392.61,0.8495463877916336,0.060839843,816.4728192099999,1247.61989569664,280,-0.0023999135
1.903136,222,0.004523433,8.877467,454656,454656,1401.37,0.8528386950492859,0.05253906,821.3770986300001,1254.921861410141,285,-0.004704467
1.9210947,223,0.005283282,11.631887,456704,456704,1416.12,0.6363135576248169,0.058447264,831.8896399299999,1262.099931716919,283,7.634992e-05
1.9190114,224,0.0068678954,11.238924,458752,458752,1432.55,0.6669750511646271,0.08320312,843.1970351399999,1269.3303046226501,285,2.6689062e-05
1.9038754,225,0.004762066,6.904957,460800,460800,1440.48,0.8226650059223175,0.055761717,849.0442695899999,1276.5015182495117,284,0.00064806873
1.9093411,226,0.0028965643,10.194373,462848,462848,1455.91,0.8247191607952118,0.030761719,859.8750839499999,1283.6923470497131,280,-0.0006519997
1.9201071,227,0.0046856515,17.793507,464896,464896,1462.99,0.8007215857505798,0.05756836,864.8403918499997,1291.0005090236664,289,-0.002513167
1.9234358,228,0.0051740916,14.066731,466944,466944,1447.77,0.8367678672075272,0.058691405,857.1036586999998,1298.087039232254,289,-0.0029587802
1.9190063,229,0.0041250624,9.165491,468992,468992,1463.43,0.727313905954361,0.04526367,868.65898649,1305.173187494278,287,-0.0014807228
1.9174925,230,0.007206774,11.564154,471040,471040,1479.11,0.632726401090622,0.08730469,880.4098290899998,1312.3051273822784,272,0.0008703882
1.9314533,231,0.009226326,9.797638,473088,473088,1494.57,0.6418808400630951,0.121679686,891.2793256099999,1319.8114449977875,277,-0.004402565
1.9364064,232,0.0054974905,15.72731,475136,475136,1511.31,0.7416952550411224,0.060302734,903.27185339,1327.1883838176727,281,-0.0015823429
1.9392221,233,0.007070663,9.514906,477184,477184,1524.66,0.7452253699302673,0.09086914,913.64425161,1334.4603893756866,284,-0.003412696
